SMILES,MW,HBA,HBD,LogP,Valid,Error
OOOCC1CC1,104.04734411599999,3,1,0.8175999999999999,True,False
OCOOC1CC1,104.04734411599999,3,1,0.04679999999999995,True,False
COOCC1OC1,104.047344116,3,0,-0.036799999999999944,True,False
CCOCC1OO1,104.047344116,3,0,0.31079999999999997,True,False
CCOOC1OC1,104.047344116,3,0,0.31079999999999997,True,False
OCOCC1OC1,104.047344116,3,1,-0.6484000000000001,True,False
OC1C(C1O)OC,104.047344116,3,2,-1.2632000000000003,True,False
CC1C(C1O)OO,104.047344116,3,2,-0.14480000000000004,True,False
OC1C(C1O)CO,104.047344116,3,3,-1.6697,True,False
C1OCCOOC1,104.047344116,3,0,-0.0351999999999999,True,False
C1CCOOOC1,104.047344116,3,0,0.66,True,False
C1CCOCOO1,104.047344116,3,0,0.3124,True,False
C1OCOCOC1,104.047344116,3,0,-0.0351999999999999,True,False
