Fragment,Count
N=NN=NNC12OC(N)(O)OC(O)(O1)O2,1
N=NNN=NC12OC(N)(O)OC(O)(O1)O2,1
NC1(O)NC2(O)OC(N=NN=NO)(O1)O2,1
NC1(O)NC2(O)OC(NN=NN=O)(O1)O2,1
[13*]C12NC(O)(O)OC(O)(N1)N2,1
N=NN=NNC12NC(O)(OC(O)(O)O1)O2,1
N=NNN=NC12NC(O)(OC(O)(O)O1)O2,1
ON=NN=NC12NC(O)(NC(O)(O)O1)O2,1
O=NN=NNC12NC(O)(NC(O)(O)O1)O2,1
O=NNN=NC12NC(O)(NC(O)(O)O1)O2,1
[13*]C12NC(O)(NC(O)(O)O1)O2,1
N=NON=NC12NC(O)(NC(O)(O)O1)O2,1
ON=NN=NC12NC(O)(N1)OC(O)(O)O2,1
O=NN=NNC12NC(O)(N1)OC(O)(O)O2,1
O=NNN=NC12NC(O)(N1)OC(O)(O)O2,1
[13*]C12NC(O)(N1)OC(O)(O)O2,1
N=NON=NC12NC(O)(N1)OC(O)(O)O2,1
[13*]C12NC(O)(NC(O)(O)O1)N2,1
O=NON=NC12NC(O)(NC(O)(O)O1)N2,1
NN=NN=NC12OC(O)(O)OC(N)(O1)O2,1
NN=NN=NC12NC(O)(O)OC(O)(O1)O2,1
N=NNN=NC12OC(O)(O)OC(N)(O1)O2,1
NC12NC(O)(O)OC(N=NN=NO)(O1)O2,1
NC12NC(O)(O)OC(NN=NN=O)(O1)O2,1
NC12NC(O)(O)OC(N=NNN=O)(O1)O2,1
[13*]C12OC(O)(O)NC(N)(O1)O2,1
N=NON=NC12OC(O)(O)NC(N)(O1)O2,1
NC12NC(N=NN=NO)(OC(O)(O)O1)O2,1
NC12NC(NN=NN=O)(OC(O)(O)O1)O2,1
NC12NC(N=NNN=O)(OC(O)(O)O1)O2,1
[13*]C12NC(N)(OC(O)(O)O1)O2,1
N=NON=NC12NC(N)(OC(O)(O)O1)O2,1
[13*]C12NC(N)(NC(O)(O)O1)O2,1
NC12NC(O)(O)OC(N=NON=O)(N1)O2,1
[13*]C12NC(N)(N1)OC(O)(O)O2,1
NC12NC(N=NON=O)(N1)OC(O)(O)O2,1
N=NN=NNC12OC(O)(O)OC(N)(O1)O2,1
NC1(N)OC2(O)OC(NN=NN=O)(O1)O2,1
NC1(N)OC2(O)OC(N=NNN=O)(O1)O2,1
[13*]C12OC(N)(N)OC(O)(O1)O2,1
N=NON=NC12OC(N)(N)OC(O)(O1)O2,1
[13*]C12OC(N)(N)NC(O)(O1)O2,1
NC1(N)NC2(O)OC(N=NON=O)(O1)O2,1
[13*]C12NC(O)(OC(N)(N)O1)O2,1
NC1(N)OC2(O)NC(N=NON=O)(O1)O2,1
[13*]C12OC(N)(N)OC(N)(O1)O2,1
NC1(N)OC2(N)OC(N=NON=O)(O1)O2,1
[13*]C12NC(N)(N)OC(O)(O1)O2,1
NC1(N)NC2(N=NON=O)OC(O)(O1)O2,1
NN=NN=NC12OC(O)(O)N1C(O)(O)O2,1
N=NN=NNC12OC(O)(O)N1C(O)(O)O2,1
NC1(O)NC2(O)OC(N=NNN=O)(O1)O2,1
ON=NN=NC12NC(O)(O)N1C(O)(O)O2,1
O=NN=NNC12NC(O)(O)N1C(O)(O)O2,1
O=NNN=NC12NC(O)(O)N1C(O)(O)O2,1
[13*]C12NC(O)(O)N1C(O)(O)O2,1
N=NON=NC12NC(O)(O)N1C(O)(O)O2,1
NC1(O)OC2(N=NN=NO)OC(O)(O)N12,1
NC1(O)OC2(NN=NN=O)OC(O)(O)N12,1
NC1(O)OC2(N=NNN=O)OC(O)(O)N12,1
[13*]C12OC(N)(O)N1C(O)(O)O2,1
N=NON=NC12OC(N)(O)N1C(O)(O)O2,1
[13*]C12NC(N)(O)N1C(O)(O)O2,1
NC1(O)NC2(N=NON=O)OC(O)(O)N12,1
[13*]C12OC(N)(N)N1C(O)(O)O2,1
NC1(N)OC2(N=NON=O)OC(O)(O)N12,1
[13*]C12NC(O)(O)N1C(O)(O)N2,1
N=NNN=NC12OC(O)(O)N1C(O)(O)O2,1
[13*]C12OC(N)(O)NC(O)(O1)O2,1
N=NON=NC12OC(N)(O)NC(O)(O1)O2,1
NC1(O)OC2(O)NC(N=NN=NO)(O1)O2,1
NC1(O)OC2(O)NC(NN=NN=O)(O1)O2,1
NC1(O)OC2(O)NC(N=NNN=O)(O1)O2,1
[13*]C12NC(O)(OC(N)(O)O1)O2,1
N=NON=NC12NC(O)(OC(N)(O)O1)O2,1
[13*]C12NC(O)(NC(N)(O)O1)O2,1
NC1(O)NC2(O)NC(N=NON=O)(O1)O2,1
[13*]C12NC(O)(N1)OC(N)(O)O2,1
NC1(O)OC2(O)NC(N=NON=O)(N2)O1,1
NC1(O)OC2(N)OC(N=NN=NO)(O1)O2,1
NC1(O)OC2(N)OC(NN=NN=O)(O1)O2,1
NC1(O)OC2(N)OC(N=NNN=O)(O1)O2,1
[13*]C12OC(N)(O)OC(N)(O1)O2,1
NC1(N)OC2(O)OC(N=NN=NO)(O1)O2,1
[13*]C12OC(N)(O)NC(N)(O1)O2,1
NC1(O)NC2(N)OC(N=NON=O)(O1)O2,1
[13*]C12NC(N)(OC(N)(O)O1)O2,1
NC1(O)OC2(N)NC(N=NON=O)(O1)O2,1
NC1(O)NC2(N=NN=NO)OC(O)(O1)O2,1
NC1(O)NC2(NN=NN=O)OC(O)(O1)O2,1
NC1(O)NC2(N=NNN=O)OC(O)(O1)O2,1
[13*]C12NC(N)(O)OC(O)(O1)O2,1
N=NON=NC12NC(N)(O)OC(O)(O1)O2,1
[13*]C12NC(N)(O)NC(O)(O1)O2,1
NC1(O)NC2(O)OC(N=NON=O)(N1)O2,1
[13*]C12NC(N)(O)OC(O)(N1)O2,1
NC1(O)NC2(N=NON=O)NC(O)(O1)O2,1
[13*]C12NC(N)(O)OC(N)(O1)O2,1
NC1(O)NC2(N=NON=O)OC(N)(O1)O2,1
N=NON=NC12OC(N)(O)OC(N)(O1)O2,1
N=C(N)N(N=NN=O)C1(O)OC(O)(O)O1,1
N=NN=NN(C(=O)O)C1(O)NC(O)(O)O1,1
N=C(O)N(N=NN=O)C1(O)NC(O)(O)O1,1
NC(=O)N(N=NN=O)C1(O)NC(O)(O)O1,1
O=NN=NN(C(=O)O)C1(O)NC(O)(O)N1,1
N=NN=NN(C(=O)O)C1(O)OC(N)(O)O1,1
N=C(O)N(N=NN=O)C1(O)OC(N)(O)O1,1
NC(=O)N(N=NN=O)C1(O)OC(N)(O)O1,1
NC1(O)NC(O)(N(N=NN=O)C(=O)O)O1,1
NC1(N)OC(O)(N(N=NN=O)C(=O)O)O1,1
N=NN=NN(C(=O)O)C1(N)OC(O)(O)O1,1
N=C(O)N(N=NN=O)C1(N)OC(O)(O)O1,1
NC(=O)N(N=NN=O)C1(N)OC(O)(O)O1,1
NC1(N(N=NN=O)C(=O)O)NC(O)(O)O1,1
[5*]N1C(O)(O)N=NON=NC1(O)O,1
N#CN(N=NN(N)O)C1(O)OC(O)(O)O1,1
N#CN(N=NN(O)O)C1(O)NC(O)(O)O1,1
N#CN(N=NN(O)O)C1(O)OC(N)(O)O1,1
N#CN(N=NN(O)O)C1(N)OC(O)(O)O1,1
N=NN(N=NC(=N)O)C1(O)OC(O)(O)O1,1
N=NN(N=NC(N)=O)C1(O)OC(O)(O)O1,1
N=C(N)N=NN(N=O)C1(O)OC(O)(O)O1,1
N=NN(N=NC(=O)O)C1(O)NC(O)(O)O1,1
N=C(O)N=NN(N=O)C1(O)NC(O)(O)O1,1
NC(=O)N=NN(N=O)C1(O)NC(O)(O)O1,1
O=NN(N=NC(=O)O)C1(O)NC(O)(O)N1,1
N=NN(N=NC(=O)O)C1(O)OC(N)(O)O1,1
N=C(O)N=NN(N=O)C1(O)OC(N)(O)O1,1
NC(=O)N=NN(N=O)C1(O)OC(N)(O)O1,1
NC1(O)OC(N)(N(N=NN=O)C(=O)O)O1,1
NC1(O)OC(O)(N=NN=NN=C(O)O)O1,1
NC1(O)OC(O)(NN=NN=NC(=O)O)O1,1
NC1(O)OC(O)(N=NN=NNC(=O)O)O1,1
NC1(O)OC(O)(N=NNN=NC(=O)O)O1,1
N=C(O)ON=NN=NC1(O)OC(N)(O)O1,1
[3*]ON=NN=NC1(O)OC(N)(O)O1,1
N=C(O)N=NON=NC1(O)OC(N)(O)O1,1
NC(=O)N=NON=NC1(O)OC(N)(O)O1,1
[3*]ON=NN=NC1(O)NC(N)(O)O1,1
NC1(O)NC(O)(N=NON=NC(=O)O)O1,1
[3*]ON=NN=NC1(O)OC(N)(N)O1,1
NC1(N)OC(O)(N=NON=NC(=O)O)O1,1
NC1(N=NN=NN=C(O)O)OC(O)(O)O1,1
NC1(NN=NN=NC(=O)O)OC(O)(O)O1,1
N=NN=NN(C(N)=O)C1(O)OC(O)(O)O1,1
NC1(N=NNN=NC(=O)O)OC(O)(O)O1,1
N=C(O)ON=NN=NC1(N)OC(O)(O)O1,1
[3*]ON=NN=NC1(N)OC(O)(O)O1,1
N=C(O)N=NON=NC1(N)OC(O)(O)O1,1
NC(=O)N=NON=NC1(N)OC(O)(O)O1,1
[3*]ON=NN=NC1(N)NC(O)(O)O1,1
NC1(N=NON=NC(=O)O)NC(O)(O)O1,1
[3*]ON=NN=NC1(N)OC(N)(O)O1,1
NC1(O)OC(N)(N=NON=NC(=O)O)O1,1
N#CN=NN(N(N)O)C1(O)OC(O)(O)O1,1
N#CN=NN(N(O)O)C1(O)NC(O)(O)O1,1
N#CN=NN(N(O)O)C1(O)OC(N)(O)O1,1
N#CN=NN(N(O)O)C1(N)OC(O)(O)O1,1
N=NN=NN(C(=N)O)C1(O)OC(O)(O)O1,1
NC1(N=NN=NNC(=O)O)OC(O)(O)O1,1
[13*]C1(O)N=C(N=NON=N)N1,1
[13*]C1(N)OC(=NN=NN=N)O1,1
[13*]C1(N)NC(=NN=NN=O)O1,1
[13*]C1(N)N=C(N=NN=NO)O1,1
[13*]C1(N)N=C(NN=NN=O)O1,1
[13*]C1(N)N=C(N=NNN=O)O1,1
[13*]C1(N)N=C(ON=NN=N)O1,1
[13*]C1(N)N=C(N=NON=N)O1,1
[13*]C1(N)N=C(ON=NN=O)N1,1
[13*]C1(N)N=C(N=NON=O)N1,1
[13*]C1(O)N=NN=C=NN(O)N1,1
[13*]C1(O)N=NN=C=NN(N)O1,1
[13*]C1(N)N=NN=C=NN(O)O1,1
[13*]C1(O)N=C=NN=NN(O)N1,1
NC1(O)NC(O)(N(N=O)N=NC(=O)O)O1,1
[13*]C1(N)N=C=NN=NN(O)O1,1
[13*]C1(O)N=NN=NN=C(O)N1,1
[13*]C1(O)N=C(O)N=NN=NN1,1
[13*]C1(O)N=NN=NNC(O)=N1,1
[13*]C1(O)N=NNN=NC(O)=N1,1
[13*]C1(O)NN=NN=NC(=O)N1,1
[13*]C1(O)N=NN=NNC(=O)N1,1
[13*]C1(O)N=NNN=NC(=O)N1,1
[13*]C1(O)N=NN=NN=C(N)O1,1
[13*]C1(O)NN=NN=NC(=N)O1,1
[13*]C1(O)N=NN=NNC(=N)O1,1
[13*]C1(O)N=NNN=NC(=N)O1,1
[13*]C1(O)N=C(N)N=NN=NO1,1
[13*]C1(O)NC(=N)N=NN=NO1,1
[13*]C1(O)N=C=NN=NN(N)O1,1
NC1(N)OC(O)(N(N=O)N=NC(=O)O)O1,1
N=NN(N=NC(=O)O)C1(N)OC(O)(O)O1,1
N=C(O)N=NN(N=O)C1(N)OC(O)(O)O1,1
NC(=O)N=NN(N=O)C1(N)OC(O)(O)O1,1
NC1(N(N=O)N=NC(=O)O)NC(O)(O)O1,1
NC1(O)OC(N)(N(N=O)N=NC(=O)O)O1,1
[13*]C1(O)NN(N=C=NN=N)O1,1
[13*]C1(O)NN(N=C=NN=O)N1,1
[13*]C1(N)ON(N=C=NN=N)O1,1
[13*]C1(N)NN(N=C=NN=O)O1,1
[13*]C1(O)NN(NN=NC#N)O1,1
[13*]C1(O)NN(N=NNC#N)O1,1
[13*]C1(O)NN(N=NN=C=N)O1,1
[13*]C1(O)NN(N=NN=C=O)N1,1
[13*]C1(O)N=C(ON=NN=N)N1,1
[13*]C1(O)NN(N=NOC#N)N1,1
[13*]C1(N)ON(NN=NC#N)O1,1
[13*]C1(N)ON(N=NNC#N)O1,1
[13*]C1(N)ON(N=NN=C=N)O1,1
[13*]C1(N)NN(N=NN=C=O)O1,1
[13*]C1(N)NN(ON=NC#N)O1,1
[13*]C1(N)NN(N=NOC#N)O1,1
[13*]C1(O)NC(=NN=NN=N)O1,1
[13*]C1(O)N=C(N=NN=NN)O1,1
[13*]C1(O)N=C(NN=NN=N)O1,1
[13*]C1(O)N=C(N=NNN=N)O1,1
[13*]C1(O)NC(=NN=NN=O)N1,1
[13*]C1(O)N=C(N=NN=NO)N1,1
[13*]C1(O)N=C(NN=NN=O)N1,1
[13*]C1(O)N=C(N=NNN=O)N1,1
[13*]C1(O)NN(ON=NC#N)N1,1
[1*]C(=O)N=NN(N=N)C(N)(O)O,1
NC(O)(O)N(N=O)N=NC(O)=NC(=O)O,1
NC(O)(O)N(N=O)N=NC(=O)N=C(O)O,1
[3*]OC(=N)N=NN(N=O)C(N)(O)O,1
[1*]C(=O)N=NN(N=O)C(N)(N)O,1
N=NN=C=NN(O)NC1(O)OC(O)(O)O1,1
NN(N=C=NN=O)NC1(O)OC(O)(O)O1,1
O=NN=C=NN(O)NC1(O)NC(O)(O)O1,1
NC1(O)OC(O)(NN(O)N=C=NN=O)O1,1
NC1(NN(O)N=C=NN=O)OC(O)(O)O1,1
N#CN=NNN(O)NC1(O)OC(O)(O)O1,1
N#CNN=NN(O)NC1(O)OC(O)(O)O1,1
N=C=NN=NN(O)NC1(O)OC(O)(O)O1,1
NN(N=NN=C=O)NC1(O)OC(O)(O)O1,1
O=C(O)N=NON=NC1(O)NC(O)(O)N1,1
N#CON=NN(N)NC1(O)OC(O)(O)O1,1
O=C=NN=NN(O)NC1(O)NC(O)(O)O1,1
N#CN=NON(O)NC1(O)NC(O)(O)O1,1
N#CON=NN(O)NC1(O)NC(O)(O)O1,1
NC1(O)OC(O)(NN(O)N=NN=C=O)O1,1
N#CN=NON(O)NC1(O)OC(N)(O)O1,1
N#CON=NN(O)NC1(O)OC(N)(O)O1,1
NC1(NN(O)N=NN=C=O)OC(O)(O)O1,1
N#CN=NON(O)NC1(N)OC(O)(O)O1,1
N#CON=NN(O)NC1(N)OC(O)(O)O1,1
NN=NN=NC(O)=NC1(O)OC(O)(O)O1,1
N=NN=NNC(O)=NC1(O)OC(O)(O)O1,1
N=NNN=NC(O)=NC1(O)OC(O)(O)O1,1
NC(N=NN=NO)=NC1(O)OC(O)(O)O1,1
N#CN=NON(N)NC1(O)OC(O)(O)O1,1
N=C(N=C(O)O)N(N=NN=O)C(O)(O)O,1
[5*]NC(=N)N(N=NN=O)C(O)(O)O,1
N=C(O)OC(=N)N(N=NN=O)C(O)(O)O,1
[3*]OC(=N)N(N=NN=O)C(O)(O)O,1
[1*]C(=O)N(N=NN=N)C(N)(O)O,1
NC(O)(O)N(N=NN=O)C(O)=NC(=O)O,1
NC(O)(O)N(N=NN=O)C(=O)N=C(O)O,1
[3*]OC(=N)N(N=NN=O)C(N)(O)O,1
[1*]C(=O)N(N=NN=O)C(N)(N)O,1
N#CN(N=NN(O)N=C(O)O)C(O)(O)O,1
N#CN(N=NN(O)NC(=O)O)C(O)(O)O,1
N#CN(N=NN(O)OC(=N)O)C(O)(O)O,1
[3*]ON(O)N=NN(C#N)C(O)(O)O,1
[3*]ON(N)N=NN(C#N)C(O)(O)O,1
[3*]OC(=N)N=NN(N=O)C(O)(O)O,1
N#CN(N=NC(O)=NN(O)O)C(O)(O)O,1
N#CN(N=NC(=O)NN(O)O)C(O)(O)O,1
[1*]C(=O)N=NN(C#N)C(O)(O)O,1
N#CN(N=NC(=N)ON(O)O)C(O)(O)O,1
[1*]C(=O)N=NN(C#N)C(N)(O)O,1
N=NN(N=NC(O)=NC(=O)O)C(O)(O)O,1
N=NN(N=NC(=O)N=C(O)O)C(O)(O)O,1
N=C(O)N=C(O)N=NN(N=O)C(O)(O)O,1
NC(=O)N=C(O)N=NN(N=O)C(O)(O)O,1
NC(O)=NC(=O)N=NN(N=O)C(O)(O)O,1
[3*]OC(=N)N=NN(N=N)C(O)(O)O,1
NC(N=NN(N=O)C(O)(O)O)=NC(=O)O,1
N=C(N=NN(N=O)C(O)(O)O)N=C(O)O,1
[5*]NC(=N)N=NN(N=O)C(O)(O)O,1
N=C(O)OC(=N)N=NN(N=O)C(O)(O)O,1
[3*]ON(O)N=NN(C#N)C(N)(O)O,1
NC1(N=C(O)N=NON=O)NC(O)(O)O1,1
NC1(O)OC(N)(N=C(O)ON=NN=O)O1,1
NC1(O)OC(N)(N=C(O)N=NON=O)O1,1
NN(O)N=C=NN=NC1(O)OC(O)(O)O1,1
ON(O)N=C=NN=NC1(O)NC(O)(O)O1,1
NC1(O)OC(O)(N=NN=C=NN(O)O)O1,1
NC1(N=NN=C=NN(O)O)OC(O)(O)O1,1
NN(O)N=NN=C=NC1(O)OC(O)(O)O1,1
ON(O)N=NN=C=NC1(O)NC(O)(O)O1,1
NC1(O)OC(O)(N=C=NN=NN(O)O)O1,1
NC1(N=C=NN=NN(O)O)OC(O)(O)O1,1
NC(O)=NN=NN=NC1(O)OC(O)(O)O1,1
N=C(O)N=NN=NNC1(O)OC(O)(O)O1,1
N=C(O)NN=NN=NC1(O)OC(O)(O)O1,1
NC(=NC1(O)OC(O)(O)O1)NN=NN=O,1
NC(=O)N=NN=NNC1(O)OC(O)(O)O1,1
NC(=O)NN=NN=NC1(O)OC(O)(O)O1,1
NC(=O)N=NNN=NC1(O)OC(O)(O)O1,1
N=C(N)ON=NN=NC1(O)OC(O)(O)O1,1
N=C(N)N=NON=NC1(O)OC(O)(O)O1,1
OC(O)=NN=NN=NC1(O)NC(O)(O)O1,1
O=C(O)N=NN=NNC1(O)NC(O)(O)O1,1
O=C(O)NN=NN=NC1(O)NC(O)(O)O1,1
O=C(O)N=NNN=NC1(O)NC(O)(O)O1,1
N=C(O)ON=NN=NC1(O)NC(O)(O)O1,1
[3*]ON=NN=NC1(O)NC(O)(O)O1,1
N=C(O)N=NON=NC1(O)NC(O)(O)O1,1
NC(=O)N=NON=NC1(O)NC(O)(O)O1,1
[3*]ON=NN=NC1(O)NC(O)(O)N1,1
N=C(O)N=NNN=NC1(O)OC(O)(O)O1,1
NC(N=NNN=O)=NC1(O)OC(O)(O)O1,1
N=NN=NOC(N)=NC1(O)OC(O)(O)O1,1
N=NON=NC(N)=NC1(O)OC(O)(O)O1,1
ON=NN=NC(O)=NC1(O)NC(O)(O)O1,1
O=NN=NNC(O)=NC1(O)NC(O)(O)O1,1
O=NNN=NC(O)=NC1(O)NC(O)(O)O1,1
N=NN=NOC(O)=NC1(O)NC(O)(O)O1,1
N=NON=NC(O)=NC1(O)NC(O)(O)O1,1
NC(=NC1(O)NC(O)(O)O1)ON=NN=O,1
NC(N=NON=O)=NC1(O)NC(O)(O)O1,1
O=NN=NOC(O)=NC1(O)NC(O)(O)N1,1
O=NON=NC(O)=NC1(O)NC(O)(O)N1,1
NC1(O)OC(O)(N=C(O)N=NN=NO)O1,1
NC1(O)OC(O)(N=C(O)NN=NN=O)O1,1
NC1(N=C(O)ON=NN=O)NC(O)(O)O1,1
N=NN=NOC(O)=NC1(O)OC(N)(O)O1,1
N=NON=NC(O)=NC1(O)OC(N)(O)O1,1
NC(=NC1(O)OC(N)(O)O1)ON=NN=O,1
NC(N=NON=O)=NC1(O)OC(N)(O)O1,1
NC1(O)NC(O)(N=C(O)ON=NN=O)O1,1
NC1(O)NC(O)(N=C(O)N=NON=O)O1,1
NC1(N)OC(O)(N=C(O)ON=NN=O)O1,1
NC1(N)OC(O)(N=C(O)N=NON=O)O1,1
NC1(N=C(O)N=NN=NO)OC(O)(O)O1,1
NC1(N=C(O)NN=NN=O)OC(O)(O)O1,1
NC1(N=C(O)N=NNN=O)OC(O)(O)O1,1
N=NN=NOC(O)=NC1(N)OC(O)(O)O1,1
N=NON=NC(O)=NC1(N)OC(O)(O)O1,1
NC(=NC1(N)OC(O)(O)O1)ON=NN=O,1
NC(N=NON=O)=NC1(N)OC(O)(O)O1,1
NC1(O)OC(O)(N=C(O)N=NNN=O)O1,1
NC(=NN=NN=O)N1C(O)(O)OC1(O)O,1
N=C(N=NN=NO)N1C(O)(O)OC1(O)O,1
N=C(NN=NN=O)N1C(O)(O)OC1(O)O,1
N=C(N=NNN=O)N1C(O)(O)OC1(O)O,1
N=NN=NOC(=N)N1C(O)(O)OC1(O)O,1
N=NON=NC(=N)N1C(O)(O)OC1(O)O,1
O=NN=NN=C(O)N1C(O)(O)NC1(O)O,1
N=C(ON=NN=O)N1C(O)(O)NC1(O)O,1
N=C(N=NON=O)N1C(O)(O)NC1(O)O,1
NC1(O)OC(O)(O)N1C(O)=NN=NN=O,1
N=C(ON=NN=O)N1C(N)(O)OC1(O)O,1
N=C(N=NON=O)N1C(N)(O)OC1(O)O,1
N=NN=C=NN1OC(O)(O)N1C(O)(O)O,1
O=NN=C=NN1NC(O)(O)N1C(O)(O)O,1
[13*]C1(O)N=NN=NOC(N)=N1,1
NC1(O)ON(N=C=NN=O)N1C(O)(O)O,1
N#CN=NNN1OC(O)(O)N1C(O)(O)O,1
N#CNN=NN1OC(O)(O)N1C(O)(O)O,1
N=C=NN=NN1OC(O)(O)N1C(O)(O)O,1
O=C=NN=NN1NC(O)(O)N1C(O)(O)O,1
N#CN=NON1NC(O)(O)N1C(O)(O)O,1
N#CON=NN1NC(O)(O)N1C(O)(O)O,1
NC(O)(O)N1N(N=NN=C=O)OC1(O)O,1
N#CN=NON1OC(O)(O)N1C(N)(O)O,1
N#CON=NN1OC(O)(O)N1C(N)(O)O,1
NC1(O)ON(N=NN=C=O)N1C(O)(O)O,1
N#CN=NON1OC(N)(O)N1C(O)(O)O,1
N#CON=NN1OC(N)(O)N1C(O)(O)O,1
N=NN=NN=C1OC(O)(O)N1C(O)(O)O,1
NC(O)(O)N1N(N=C=NN=O)OC1(O)O,1
NC1(O)NC(O)(O)OC(=NN=NN=O)O1,1
NC1(O)N=C(ON=NN=O)OC(O)(O)N1,1
NC1(O)N=C(N=NON=O)OC(O)(O)N1,1
NC1(O)NC(O)(O)N=C(ON=NN=O)O1,1
NC1(O)NC(O)(O)N=C(N=NON=O)O1,1
NC1(N)OC(=NN=NN=O)OC(O)(O)O1,1
NC1(N)N=C(ON=NN=O)OC(O)(O)O1,1
NC1(N)N=C(N=NON=O)OC(O)(O)O1,1
NC1(N)OC(ON=NN=O)=NC(O)(O)O1,1
NC1(N)OC(N=NON=O)=NC(O)(O)O1,1
NC1(O)OC(=NN=NN=O)OC(N)(O)O1,1
NC1(O)N=C(ON=NN=O)OC(N)(O)O1,1
NC1(O)N=C(N=NON=O)OC(N)(O)O1,1
N=NN=C=NN(O)N1C(O)(O)OC1(O)O,1
N=NN=NN=C(O)N1C(O)(O)OC1(O)O,1
O=NN=C=NN(O)N1C(O)(O)NC1(O)O,1
NC1(O)OC(O)(O)N1N(O)N=C=NN=O,1
N#CN=NNN(O)N1C(O)(O)OC1(O)O,1
N#CNN=NN(O)N1C(O)(O)OC1(O)O,1
N=C=NN=NN(O)N1C(O)(O)OC1(O)O,1
NN(N=NN=C=O)N1C(O)(O)OC1(O)O,1
N#CN=NON(N)N1C(O)(O)OC1(O)O,1
N#CON=NN(N)N1C(O)(O)OC1(O)O,1
O=C=NN=NN(O)N1C(O)(O)NC1(O)O,1
N#CN=NON(O)N1C(O)(O)NC1(O)O,1
N#CON=NN(O)N1C(O)(O)NC1(O)O,1
NC1(O)OC(O)(O)N1N(O)N=NN=C=O,1
N#CN=NON(O)N1C(N)(O)OC1(O)O,1
N#CON=NN(O)N1C(N)(O)OC1(O)O,1
NN(N=C=NN=O)N1C(O)(O)OC1(O)O,1
OC(O)(O)N=C1N=NON=NC(O)(O)N1,1
OC1(O)N=NON=NC(NC(O)(O)O)=N1,1
NC(O)(O)OC1=NN=NN=NC(O)(O)O1,1
NC(O)(O)N=C1N=NN=NOC(O)(O)O1,1
NC(O)(O)N=C1ON=NN=NC(O)(O)O1,1
NC(O)(O)N=C1N=NON=NC(O)(O)O1,1
NC(O)(O)OC1=NC(O)(O)ON=NN=N1,1
NC(O)(O)OC1=NC(O)(O)N=NN=NO1,1
NC(O)(O)OC1=NC(O)(O)N=NON=N1,1
NC1(O)N=NN=NN=C(OC(O)(O)O)O1,1
NC1(O)ON=NN=NC(=NC(O)(O)O)O1,1
NC1(O)N=NN=NOC(=NC(O)(O)O)O1,1
NC1(O)N=NON=NC(=NC(O)(O)O)O1,1
NC1(O)N=C(OC(O)(O)O)N=NN=NO1,1
O=NN=NN=C1NC(O)(O)N1C(O)(O)O,1
NC1(O)N=NON=NC(OC(O)(O)O)=N1,1
N#CN=NN1N(NC(O)(O)O)OC1(O)O,1
N#CN=NN1N(OC(O)(O)O)NC1(O)O,1
N#CN=NN1N(OC(N)(O)O)OC1(O)O,1
N#CN=NN1N(OC(O)(O)O)OC1(N)O,1
N=NN=NN1C(=NC(O)(O)O)OC1(O)O,1
N=NN=NN1C(OC(O)(O)O)=NC1(O)O,1
O=NN=NN1C(=NC(O)(O)O)NC1(O)O,1
O=NN=NN1C(NC(O)(O)O)=NC1(O)O,1
NC(O)(O)N=C1OC(O)(O)N1N=NN=O,1
NC(O)(O)OC1=NC(O)(O)N1N=NN=O,1
NC1(O)OC(=NC(O)(O)O)N1N=NN=O,1
NC1(O)N=C(OC(O)(O)O)N1N=NN=O,1
N#CN1N=NN(NC(O)(O)O)OC1(O)O,1
NC1(O)N=NN=NOC(OC(O)(O)O)=N1,1
ON=NN=NC1=NC(O)(O)N1C(O)(O)O,1
O=NN=NNC1=NC(O)(O)N1C(O)(O)O,1
O=NNN=NC1=NC(O)(O)N1C(O)(O)O,1
N=NN=NOC1=NC(O)(O)N1C(O)(O)O,1
N=NON=NC1=NC(O)(O)N1C(O)(O)O,1
NC(O)(O)N1C(=NN=NN=O)OC1(O)O,1
NC(O)(O)N1C(ON=NN=O)=NC1(O)O,1
NC(O)(O)N1C(N=NON=O)=NC1(O)O,1
NC1(O)OC(=NN=NN=O)N1C(O)(O)O,1
NC1(O)N=C(ON=NN=O)N1C(O)(O)O,1
NC1(O)N=C(N=NON=O)N1C(O)(O)O,1
OC(O)(O)NN1N=C=NN=NC(O)(O)O1,1
OC1(O)N=NN=C=NN(OC(O)(O)O)N1,1
NC(O)(O)ON1N=C=NN=NC(O)(O)O1,1
OC1(O)N=NN=NOC(NC(O)(O)O)=N1,1
OC(O)(O)NN1N=NN=C=NC(O)(O)O1,1
OC1(O)N=C=NN=NN(OC(O)(O)O)N1,1
NC(O)(O)ON1N=NN=C=NC(O)(O)O1,1
NC1(O)N=C=NN=NN(OC(O)(O)O)O1,1
OC(O)(O)NC1=NN=NN=NC(O)(O)O1,1
OC(O)(O)N=C1N=NN=NNC(O)(O)O1,1
OC(O)(O)N=C1NN=NN=NC(O)(O)O1,1
OC(O)(O)N=C1N=NNN=NC(O)(O)O1,1
OC1(O)N=NN=NN=C(OC(O)(O)O)N1,1
OC1(O)N=C(OC(O)(O)O)N=NN=NN1,1
OC1(O)N=NN=NNC(OC(O)(O)O)=N1,1
OC1(O)N=NNN=NC(OC(O)(O)O)=N1,1
OC(O)(O)N=C1N=NN=NOC(O)(O)N1,1
OC(O)(O)NC1=NC(O)(O)ON=NN=N1,1
OC(O)(O)N=C1NC(O)(O)N=NN=NO1,1
NC1(O)N=NN=C=NN(OC(O)(O)O)O1,1
[13*]C1(O)N=C(O)N=NN1N=N,1
