Fragment,Count
NC12N=NN=C(O)N(N(O)O)C(O)(O1)O2,1
NC12OC(O)(N=C(N=NO)N1N(O)O)O2,1
O=NN=C1OC2(O)NC(O)(N2)N1N(O)O,1
N=C1ON=NC2(O)N1N(O)N2C(O)(O)O,1
NC1(N)N=NON2NC(=O)OC(O)(O2)O1,1
ON1N=C(OC(O)(O)O)NC2(O)N=NN12,1
NC12N=C(OC(O)(O)O)N1N(O)N2N=O,1
NC12NN=NC(=O)N1N(OC(O)(O)O)O2,1
OC1=NN2OC(O)(NN=N1)N2C(O)(O)O,1
OC(=NC(O)(O)O)N1N2NC1(O)N=NO2,1
[10*]N1C(=O)N2N(ON=N)OC12O,1
O=NN1C2=NC1(O)NN(NC(O)(O)O)O2,1
OC(O)(O)NN1OC2=NC(O)(N=NN2)O1,1
O=NNN1N=C2NC(O)(O1)N2C(O)(O)O,1
N=C1ON(OC(O)(O)O)OC2(N)N=NN12,1
NC1(O)ON=NN2NC(=O)NC(O)(O2)O1,1
NC1(N)N=C=NN2ON(O)OC(O)(O2)O1,1
ON1NN2N=C=NC(O)(O)NC(O)(O1)O2,1
NC(N=NN1C2(O)OC1(O)O2)=NN(O)O,1
NN(O)NC(=O)N=NN1C2(O)OC1(O)O2,1
NN1NC2(N)OC(O)(ON=NC(=O)O1)O2,1
O=C1NN=NC2(O)NC(O)(NN(O)O1)O2,1
NN1NC(O)=NN=NC2(O)OC(O)(O1)O2,1
NC12N=NON(O)N=C(O)NC(O)(O1)O2,1
[1*]C(=O)N1N2NC(O)(NC1(O)O)O2,1
ON(O)NN1N=C=NC2(O)OC(O)(N1)O2,1
NC(O)(O)N1C(O)=NC2(O)N=NON1O2,1
NN=NC1=NC2(O)ON(O2)N1C(O)(O)O,1
N=NON1OC2(N)N=C(O2)N1C(O)(O)O,1
N=C1N2N(O)OC(N)(OC2(O)O)N1N=O,1
NN1NC2(O)OC(O)(O)N1C(=O)N2N=O,1
NN1N2C(=O)OC(O)(NC2(O)O)N1N=O,1
O=C1N=NOC2(O)NN(O)N1C(O)(O)N2,1
NC12ON(O1)N(C(=O)NN=O)C(N)(O)O2,1
ON(O)N=C1N=NNC2(O)OC(O)(N1)O2,1
N=C1N=NN1C(O)(O)ON1OC(N)(O)O1,1
ON1NC(O)(O)N(C2=NN=N2)C(O)(O)O1,1
[5*]NC([8*])(O)O,1
NC1(N=C2N=NN2)ON(O)OC(O)(O)O1,1
NC(O)(O)N=C1N=NN1C1(O)ON(O)O1,1
N=C(O)OC1(O)OC(O)(O)Nn2nnn21,1
[5*]NC(O)(O)NC1=NN=N1,1
[3*]OC(N)(O)ON1N=C=N1,1
[3*]OC(O)(O)ON1N=C=N1,1
OC1(O)NN2N=C(N=NO1)NC(O)(O)O2,1
[9*]n1nnc(=O)nc(O)on1N,1
[9*]n1c(=N)oc(=O)onnn1O,1
NC(O)(O)On1[nH]c(=O)nn[nH]c(=O)o1,1
N=c1nnoc(N)nn(OC(O)(O)O)o1,1
[14*]c1nn(O)nc(O)nno1,1
N=c1[nH]n(O)oc(=NC(O)(O)O)nno1,1
Nn1[nH]c(=NC(O)(O)O)onnc(=O)o1,1
O=c1[nH]nnc(=NC(O)(O)O)[nH]n(O)o1,1
N=c1nnon(OC(O)(O)O)[nH]c(=O)[nH]1,1
[3*]On1nno1,1
OC(O)(O)N=NN1N2NC(=NC1(O)O)O2,1
NC(O)(O)N=NON1OC2=NC(O)(O)N21,1
OC(O)(O)On1nc2n1C(O)(O)NN=N2,1
NC1(O)ON=Nc2nn(o2)OC(N)(O)O1,1
NC1(O)On2nc(o2)NN=NC(O)(O)O1,1
[14*]c1nn(N=NO)o1,1
NC1(O)OC(N)(O)N1N1ON(N=C=O)O1,1
[13*]C1(O)N2N(O)N1N2OC#N,1
[13*]C1(O)ON=Nc2nn(o2)O1,1
[8*]C(O)(O)N(N=O)C(N)(O)O,1
[13*]C1(O)NN=Nc2nn(o2)N1,1
ON=Nc1nn2n1C(O)(NC(O)(O)O)O2,1
NC1(OC(O)(O)O)Oc2nn(N=NO)n21,1
NC(O)(O)NC1(O)Oc2nn(ON=O)n21,1
N=c1[nH]n(ON=NC2(O)OC(O)(O)O2)[nH]1,1
N=c1[nH]n(NN=NC2(O)OC(O)(O)O2)o1,1
[9*]n1c(=O)on1ON=O,1
NN=Nn1oc(=NC2(N)OC(O)(O)O2)o1,1
NC1(O)NC(O)(N=c2[nH]n(ON=O)o2)O1,1
[13*]C1(O)N=NOc2nn([nH]2)N1,1
N=C1N=NN=C(O)OC(O)(O)N1N(O)O,1
NN(N)N1C(=O)N=NOC(=O)OC1(O)O,1
OC1=NC(O)(O)NN(O)N=C(O)ON=N1,1
NC1(N)OC(=O)NN(O)N=NOC(=O)O1,1
OC1=NC(O)(O)N=C(O)ON=NN(O)N1,1
N=C1ON=NN(O)OC(N)(O)N=C(O)O1,1
NC1=NC(=O)ON=NN(O)OC(N)(O)O1,1
N=C1ON=NN(O)NC(O)(O)OC(=N)O1,1
[3*]ON1N=NNC(=N)OC(N)(O)O1,1
[14*]c1nnnn(O)nc(O)[nH]1,1
[3*]ON(O)ON=NC1=NC(N)(O)N1,1
N=NN1C(=O)N2N(O)OC(N)(O)OC12O,1
NC1=NC(O)(O)OC2(O)N(N=O)N(O)N12,1
NC1(O)NC(=O)N2N(ON=NC2(O)O)O1,1
NC1(O)OC2=NN(O)N(N=O)C(O)(O)N21,1
NC1(O)N=NN2C(=N1)ON(O)OC2(O)O,1
N=C1ON2NC(O)(O)N1C(O)(O)N2N=O,1
NN1N=NOC(O)(O)N2C(=N1)OC2(O)O,1
NC1(O)ON2N=C(O)N1C(O)(O)N=NO2,1
N=C1N=NNN(NC(=O)O)OC(O)(O)O1,1
OC1=NN(O)N=C=NN(NC(O)(O)O)O1,1
NN(O)N(N1N=C=NC(=O)O1)C(O)(O)O,1
[3*]ON1N=NOC(=O)O1,1
NC(O)(O)OC(O)=NN1N=NOC(O)=N1,1
N=C(N=C1N=NON(O)O1)OC(N)(O)O,1
N=C(N=C1NN=NN(O)O1)OC(O)(O)O,1
[1*]C(=O)NN1N=C=NN(N)O1,1
ON(O)N=c1[nH]c(=NC(O)(O)O)nno1,1
[5*]NC1=NN(OC(N)(O)O)N=NO1,1
N=C(O)ON(O)N=NN1C(=O)NC1(O)O,1
[3*]ON=NC(=O)N1N(O)OC1(N)N,1
[1*]C(=O)NN=NN(O)O,1
O=C(N=C=NN(O)O)N1N(O)NC1(O)O,1
N=C(NN1OC(O)(O)O1)ON=NC(N)=O,1
N=C(NN=NC(N)=O)ON1OC(O)(O)O1,1
N=C(O)ON=NN(O)N=C1OC(N)(O)O1,1
[3*]ON=NN1OC(N)(O)N1C(=O)O,1
NN1N=C(N=NN=C(O)O)OC(O)(O)O1,1
NC1=NC(N=NON(O)O)=NC(O)(O)O1,1
NN(O)N=NN1C(=O)OC(=O)NC1(O)O,1
OC12NC3=NN(NN(O1)OC(O)(O)O3)N2,1
NC1(N)ON2ON(O)N=C3OC(O)(O2)N31,1
NC1=NN2OC(O)(O)N3N(O1)OC3(N)O2,1
N=C1NN2OC(O)(O)N3N(N1)OC3(O)O2,1
NN1NC(=O)N2C3(O)OC2(O)N3N(O)O1,1
N=C1NN(N)ON2OC3(O)OC(O)(O2)N13,1
ON1NN(O)N2C3(O)N=C(O1)OC2(O)N3,1
NC12NC3(N)OC(=NN(O)ON(O1)O3)O2,1
NC1=NC2(N=NOC(N)(O)O1)ON(O)O2,1
NC1=NN2NC3(O)NC(O)(O2)ON(O1)O3,1
NC(O)(O)N1C2=NC3(N2)ON(O)ON1O3,1
ON1OC23NN(N=C(O2)N1C(O)(O)O)N3,1
N=C(N)ON1OC23NC(O)(O)N1N(O2)O3,1
N=C1OC23ON(O)N(N(N)N12)C(O)(O)O3,1
NN1NC23ON(O)N2C(=O)N1C(O)(O)O3,1
NC1(O)OC23NC(=O)NN(O2)N1N(O)O3,1
NN1NC23N=C(O)N(N(O1)O2)C(O)(O)O3,1
NN1ON2NC3(NC(=O)N2C(O)(O)O3)O1,1
NC1=NN2OC3(O)NN(O1)OC(O)(N3)O2,1
NC12ON(OC(=O)NN3NC(O)(N3)O1)O2,1
NC1(O)NN(O)N2N3OC(=O)N1C2(O)O3,1
NC12ON3NC(=O)OC(O)(O)NN(O1)N32,1
OC1=NN2OC3(O)ON(NC(O)(O)N1)N23,1
ON1NC(O)(O)N=C2NC3(O)ON(O1)N23,1
NN1OC(O)(O)ON2NC3=NC(O)(O2)N31,1
ON1NC(O)(O)NN2OC3=NC(O)(O2)N31,1
NN1OC(N)(O)N2N3OC(=O)N1C2(O)O3,1
N=C1NN2ON3OC(O)(O2)N3C(N)(O)O1,1
NC1(O)NN2OC3(O)ON(NC(=O)N23)O1,1
OC1=NC(O)(O)N2N3NN(N1)OC2(O)O3,1
NC1(O)ON2OC3(N)N2C(=O)ON(O)N13,1
N=C1ON(O)N2C(N)(O)ON3OC2(O)N13,1
NC12ON3N=C(O)N1C(O)(O)ON(N3)O2,1
NC12NC3=NC(O)(O)N1N(O)ON(O3)O2,1
NC12NN3N=C(ON(O)N1C(O)(O)O3)O2,1
ON1OC2=NN3NC(O)(N2)N1C(O)(O)O3,1
O=C1NN(O)NN2OC3(O)N1C(O)(O)N23,1
NC1(O)NN2ON(O)N3C(=NC3(O)O2)O1,1
N=C1ON2NN3NC(O)(O2)N3C(O)(O)O1,1
O=C1ON(O)N(N(O)O)C23NC(N2)(N3)O1,1
N=C1OC23ON(O)N2N(NC(O)(O)O)N13,1
ON1NC23ON(O)N2C(=NC(O)(O)O)N13,1
N=C1NC23ON(O)N2N(O1)N3C(O)(O)O,1
O=C1NN2N3N(O)NC3(O1)N2C(O)(O)O,1
NC(N)(O)N1N2ON(O)OC13OC(=O)N23,1
OC1=NC23NN(N2)N3N(OC(O)(O)O)O1,1
O=C1NC23ON(NN(NC(O)(O)O)N12)O3,1
N=C1ON2ON3OC(O1)(O3)N2C(N)(N)O,1
NC1=NN(O)N2N3OC(N1)(O3)OC2(O)O,1
NC(O)(O)N1C2=NN(O)NC13ON(O2)O3,1
OC(O)(O)NN1N=C2NC3(O2)ON(N1)O3,1
NC(O)(O)OC1=NN2OC3(NN(N1)O3)O2,1
N=C1NC23ON(O)N2N(O1)OC(N)(O)O3,1
NN1NC23OC(=O)N2N(O1)OC(N)(O)O3,1
NN1NC2=NC(O)(O)OC3(O1)ON(O)N23,1
NC1(O)OC23NN(O)ON(N=C(O)O2)N13,1
NC1(O)NC23ON(O)N=C(ON(O)O2)N13,1
NN1N=C2ON(O)OC3(N1)OC(O)(O)N23,1
NC(O)(O)N1N2NC(=O)NC13ON(O2)O3,1
O=C1NN(O)N2N3NC(N1)(O3)OC2(O)O,1
NN1ON(N)N2C3=NC(O3)(O1)OC2(O)O,1
NN(O)N1C2=NC3(NN(O2)O3)OC1(O)O,1
NC12NC3(OC(=O)N1N(NN(O)O)O3)O2,1
NN(O)N1N2NC(=O)OC3(N2)OC1(O)O3,1
NC(=O)N1N2NC3(NC1(O)O3)ON(O)O2,1
NC12OC3(NC(=NN(O)O3)N1N(O)O)O2,1
NN(N)N1C2=NN(O)OC3(O2)OC1(O)O3,1
NC12NC3(OC(=O)N1N(O)NN(O)O3)O2,1
[1*]C(=O)N1N(O)NC23NC1(O2)O3,1
NN1N=C(O)N2N(O)NC3(O1)OC2(O)O3,1
N=C(O)N1N(O)ON2OC3(NC1(O)N3)O2,1
NC12OC3(NN(NC(=O)N1N(O)O)O3)O2,1
O=C(O)N1N(O)N(N(O)O)C23NC1(N2)O3,1
N=C(O)NN1OC23OC(O2)(O3)N1N(N)O,1
NC(O)=NN1OC23OC(O2)(O3)N1N(N)O,1
N=C(O)NN(O)N1N(O)OC23NC1(O2)O3,1
[3*]ON(N)N1N(N)OC23NC1(O2)O3,1
NN(NN(O)O)N1C(=O)NC23OC1(O2)O3,1
O=C1NN(O)OC23NC(O)(N2)N1N(O)O3,1
ON(O)N1C2=NN(O)N3C(O)(O)N2C13O,1
NC1(O)ON2ON3NC(O)(N2C(=O)O)N31,1
NC1=NC(O)(O)N2N(O1)N1N(O)OC12O,1
OC1=NC2(O)ON3NC(O)(O)NN(O1)N32,1
NC12OC(=O)ON3NN(NC(O)(O)N31)O2,1
NC1(O)ON2NC3(O)OC(O)=NN(O2)N13,1
NC12NN3ON(NC(=O)O1)OC(O)(O)N32,1
NC1=NC(O)(O)NN(N2N3OC2(O)O3)O1,1
NC1(O)ON(O)ON2N=C3OC(N)(O3)N21,1
NN1NC2=NC(O)(O2)OC2(O)NN(O1)O2,1
ON1N=C2ON3NC(O)(N3)N2C(O)(O)O1,1
NC1(O)ON2NC(=O)N1C1(O)NN(O2)O1,1
NN1N=C2NN3OC(O)(O3)N1C(O)(O)O2,1
NC1(N)ON2N=C3OC(N)(O3)ON(O2)O1,1
NC1(O)ON2N=C3NC(O)(O3)ON(N2)O1,1
NC12NN(N1)OC1=NC(O)(O)ON(O1)O2,1
NC1(O)N=C2NN(N1)OC1(O)ON(O2)O1,1
NC12NN3ON(N=C(O)O)N1C(O)(O3)O2,1
NN(O)NC1=NC2(O)OC3(O)ON(O1)N23,1
NN1NN2OC3=NC(O)(O3)N2C(O)(O)O1,1
NC12OC3=NN(O)NC(O)(O)N3N(O1)O2,1
NC1(N)ON2ON(O)N1C1=NC(O)(O1)O2,1
NC12NN(O1)N1C(=O)NN(O2)OC1(O)O,1
NC1(O)ON2OC(=O)N1N1NC(O)(N1)O2,1
NC12NC3(O)ON(ON(O)N31)N2C(=O)O,1
NN(O)N1N(O)N2C3=NC1(O)OC2(O)O3,1
NC12NN3OC(O)(O1)N(N(O)O)C(=O)N32,1
NN(O)N1N2NC3=NC(O)(O2)OC1(O)O3,1
NC12NC(=O)N3N(ON(O)OC3(N)O1)O2,1
NC12ON(O1)N1N(O)OC(=O)NC1(N)O2,1
NC12ON(O)ON3NC(O)(N=C(O)N31)O2,1
NN1ON2NC3(O)NC(=O)N2C(O)(O1)O3,1
O=C1NN2OC3(O)NN(O)N2C(O)(N3)O1,1
NN1OC2(O)N=C3ON(O)OC(O)(N2)N31,1
NC12ON(O)N3C(=O)ON(O)N1C3(N)O2,1
NC12OC(=O)N3N(O)NN(O1)OC3(N)O2,1
N=C1OC2(N)ON3NC(O)(O2)N1N(O)O3,1
N=C1OC2(O)NC3(O)ON(NN(O)N13)O2,1
NN1OC2(O)NN3N=C(O)N1C(O)(O3)O2,1
NC12OC(=O)N3N(ON(O)NC3(N)O1)O2,1
N=C1NC2(O)NN(O1)N2N1OC(O)(O)O1,1
NC1(O)ON(ON2NC3(N)OC(=O)N23)O1,1
N=C1OC2(O)ON(ON3NC(N)(O)O3)N12,1
OC1=NC2(O)NN(ON3NC(O)(O)O3)N12,1
O=C1NN(O)OC2(O)N1N1NC(O)(O)N12,1
NC1=NC2(O)ON(N1)ON1OC(O)(O)N12,1
NC1(O)ON(N2N(O)N=C3NC2(O)O3)O1,1
ON1NN2OC(O)(O2)N1C1=NC(O)(O)N1,1
NC1(O)ON(NN(O)N2C3=NC2(O)O3)O1,1
NN1NC2(O)OC3(O)N=C(O)ON(O1)N32,1
ON1N=C2OC(O)(O)N2C2(O)NN(N2)O1,1
NC12NN(OC(=O)NN3OC(O)(O)N31)O2,1
NC1(O)ON2N=C(O)NN3OC(O)(O3)N21,1
N=C(ON(O)O)ON1N2C3(N)OC2(O)N13,1
NN1OC(=O)OC2(N)OC3(O)NN(O1)N32,1
NN1NN2OC3(O)OC(N)(OC(=O)O1)N23,1
N=C1NN(O)OC2(O)NC3(O)ON(O1)N23,1
N=C1ON(O)NC2(O)OC3(O)NN(O1)N23,1
NC12NC3(O)ON(NN(O)N=C(O1)O2)O3,1
NC1(N)ON2ON(O)N=C3OC(O)(O3)N21,1
N=C1NN2ON(O)NC3(O)OC(O)(O1)N23,1
NC12NC3(O)NN(OC(=O)O1)ON(O)N32,1
NC12N=C(O)ON3ON(NC(N)(O3)O1)O2,1
NC12NN3NN(OC(=O)O1)OC(N)(O3)O2,1
NC12NN3OC(O)=NC(O)(N1)ON(O3)O2,1
NC1=NC2(O)NN3ON(O1)OC(O)(N2)O3,1
OC1=NC2(O)ON3NC(O)(NN(N1)O3)O2,1
NN1NC2(O)OC3=NC(O)(NN(O3)O1)O2,1
NN1NN2N=C3NC(O)(O1)OC(O)(O3)O2,1
NC1(N)ON(N2N3N=C(O)OC2(O)O3)O1,1
NC12NN(O)NC3=NC(O)(ON(O3)O1)O2,1
NC12NN3OC(=NC(O)(O3)O1)NN(O)O2,1
NC12OC3=NN(O)NC(O)(ON(N3)O1)O2,1
NC12N=C(O)NN(ON3OC(O)(N1)O3)O2,1
OC1=NN2NC(O)(N1)NC1(O)ON(O2)O1,1
O=C(O)NN1NC2(O)N1N1OC(O)(O)N12,1
ON(O)N1C2=NN3NC(O)(O)N3C1(O)O2,1
N=C1ON2NC(N)(O1)N2N1OC(O)(O)O1,1
NC12NC(O)=NN(O1)N2N1OC(O)(O)O1,1
ON1NN2N=C3NC(O)(O2)OC(O)(N1)O3,1
N=C1NN(O)NN(O)N2C3(O)OC2(O1)O3,1
NN1OC(=O)ON(O)N2C3(N)NC2(O1)O3,1
NC12NC3(ON(O)NC(=O)ON(O)N13)O2,1
NN1OC(O)=NN(O)OC23OC(N)(O2)N13,1
NC12OC3(ON(O)N=C(O)NN(O)N13)O2,1
OC1=NN(O)OC23NC(O)(O2)N3N(O)N1,1
N=C1NC23NC(N)(ON(ON(O)O1)O2)O3,1
NC1=NN(O)NN2NC3(O1)OC(O)(O2)O3,1
NC1(N)ON2NN3OC(NC(=O)O2)(O3)O1,1
N=C1NC2(O)NC3(ON(NN(O)O1)O3)O2,1
N=C1NN(O)NN2NC3(O2)OC(O)(O1)O3,1
N=C1NC2(O)OC3(ON(NN(N)O1)O3)O2,1
NC1=NN(O)NN2OC3(O2)OC(O)(N1)O3,1
NC12NC3(NN(NC(=O)ON(O)O1)O3)O2,1
NN1N=C(O)NN2OC3(O2)OC(O)(N1)O3,1
N=C(O)ON(N)ON(O)N1C23NC1(O2)O3,1
N=C(ON(N)O)ON(N)N1C23OC1(O2)O3,1
NC(=NN(O)N1C23OC1(O2)O3)ON(N)O,1
NC12NC3(NN(N=C(O)ON(O)O3)O1)O2,1
NC1=NN2NC3(OC(O)(O2)O3)N1N(O)O,1
N=C(O)ON1NN2OC3(N)OC(N1)(O2)O3,1
N=C(O)ON1NN2OC3(O)NC(N3)(O1)O2,1
NN(O)ON1NC2=NC3(N)OC(O2)(O1)O3,1
NN(N)ON1NC23N=C(O1)OC(O)(O2)O3,1
NC12ON3NC(N=C(NN(O)O)O3)(O1)O2,1
ON(O)NC1=NC23NN(NC(O)(O2)O3)O1,1
N=C(O)NN(O)ON1OC23OC(N)(O2)N13,1
O=C(O)NN(O)NN1NC23OC(O)(O2)N13,1
NC1=NN(O)ON(O)N2C3(O)OC2(N1)O3,1
NC1=NN(O)N2N(N)OC3(O)OC2(O1)O3,1
NN1OC(O)=NC23OC(O)(ON(N)N12)O3,1
O=C1ON(O)NC23NC(O)(NN(O)N12)O3,1
NN1OC(=O)NC2(O)OC3(ON(N)N13)O2,1
NN1OC23OC(O)(NC(=O)NN(O)N12)O3,1
NN1N=C(O)N2N(O)OC23OC(N)(O1)O3,1
NC12OC(O)=NN3NC(NN(O)O3)(O1)O2,1
N=C1NN2NC3(ON(O)O2)OC(O)(N1)O3,1
NN1N=C2NN(O)OC3(N2)OC(O)(O1)O3,1
NC(=NN1OC23NC(O)(O2)N13)ON(O)O,1
NC(O)=NC(O)=Nn1[nH]n(O)oc(=O)o1,1
[5*]NC(=N)On1oc(N)nn(O)o1,1
Nc1nn(O)on(N=C(O)N=C(O)O)o1,1
N=C(N)ON(O)ON1N=C(O)OC(=N)O1,1
NN(N=C(O)O)NN1OC(=O)NC(=O)O1,1
[3*]ON(N)NN1N=C(O)N=C(O)O1,1
NN(N=C(O)O)ON1NC(=O)N=C(O)O1,1
[3*]ON(N)ON1N=C(N)OC(=N)O1,1
N=C(ON(N)O)ON1NC(=O)N=C(O)O1,1
NN(NC(=O)O)NN1OC23NC(O1)(O2)O3,1
N=C1NN(N=C(O)NN(O)O)OC(=O)O1,1
O=C1N=C(O)NN(NC(O)=NN(O)O)O1,1
O=C(O)N(N(O)O)C12NN(N=C(O)O1)N2,1
NC(=O)NN(O)NC12ON(O1)N2C(=O)O,1
[3*]ON(N)N=C(O)O,1
[13*]C12NN(O1)N2C(=O)O,1
[13*]C12ON(O1)N2C(N)=O,1
[5*]N1C2=NC1([13*])N2,1
[13*]C12N=C(O1)N2C(=N)O,1
NN(O)NC(O)=NN1NC(=O)OC(=O)O1,1
OC1=NN(O)NN(O)OC23NC(N2)(O1)O3,1
NC1=NC23NC(NN(O)ON(O)O1)(O2)O3,1
[5*]NC(N)=Nc1nn(O)on(O)o1,1
[5*]NC(O)=NC(=O)O,1
[14*]c1nn(O)on(N)o1,1
N=C(O)NN(O)OC1=NN(N)OC(=O)O1,1
NN1N=C(ON(O)N=C(O)O)NC(=O)O1,1
NN(O)N=C(O)N=C1NN(O)OC(=O)O1,1
N=C(N=C1OC(=N)ON(O)O1)NN(O)O,1
[3*]OC(=N)On1nc(O)on(N)o1,1
N=C(OC1=NC(=O)NN(O)N1)ON(O)O,1
N=c1[nH]c(=NN(O)ON(N)O)oc(=O)o1,1
[14*]c1nc(O)[nH]c(=O)n1,1
N=c1oc(NN(O)NN(O)O)nc(=O)o1,1
N=c1[nH]c(=O)oc(=NN(O)NN(O)O)o1,1
[3*]On1nc(O)on(O)o1,1
N=C(N)N=C(O)On1nc(O)on(O)o1,1
[3*]On1nc(O)on(O)[nH]1,1
N=C(O)OC(N)=Nn1[nH]n(O)oc(=O)o1,1
N=C(N=C1NN(N)OC(=O)O1)ON(O)O,1
NC(N)(O)N1N2NC13OC(=O)ON(O2)O3,1
NC(N)(O)N1C2=NC13ON(O)ON(O2)O3,1
N=C1N(N(N)OC(O)(O)O)C23ON(O2)N13,1
ON(OC(O)(O)O)N1N2N=C3NC1(N3)O2,1
N=C(NN1OC23ON(O2)N13)OC(N)(O)O,1
NC(=NN1NC23ON(O2)N13)OC(O)(O)O,1
N=C1N2N(O)ON3OC2(O3)N1C(N)(O)O,1
NC(O)(O)N1N(O)ON2NC13N=C(O2)O3,1
NC(O)(O)N1C(O)=NN2ON3NC1(O2)O3,1
NN(N)N1C(=O)NN2OC3(O)OC1(O2)O3,1
NN1N=C(OC(O)(O)O)NC23ON(O2)N13,1
NC(N)(O)ON1NN2N=C3OC(O3)(O2)O1,1
NN1OC(O)(O)OC23NN(N2C(=O)O)N13,1
N=C1OC(N)(O)OC23ON(N12)N3N(O)O,1
N=C(O)ON1OC23OC(O)(O)N2N(N)N13,1
O=C(O)N1N2NC13NC(O)(O)N3N(O)O2,1
NC(=O)N1N2ON(N)N3C(O)(O)OC13O2,1
[3*]ON1NC23NN(OC(O)(O)O2)N13,1
NC(O)=NN1OC23NN(OC(O)(O)O2)N13,1
ON1N=C2ON3NC(N3)(O2)N1C(O)(O)O,1
ON1NC23NC(O)(O)NC(=NN(O2)O3)O1,1
NN1OC2=NN3NC(O3)(O1)OC(O)(O)N2,1
N=C(N)N1N2ON(N)OC13OC(O)(O2)O3,1
NN1N=C2OC3(O)NC(O1)(O3)N2N(O)O,1
NC12NN(N=C(O)O)ON3NC(O3)(O1)O2,1
NN(O)ON1OC2=NC3(NC(O)(N3)O1)O2,1
NC12NC3(ON(N=C(NN(O)O)O1)O3)O2,1
NN(N)OC1=NC2(N)OC3(ON(O1)O3)O2,1
NC12NN3OC(=O)NC(N1)(ON(O)O3)O2,1
NC(N)(O)ON1NN2OC3(OC(=O)N23)O1,1
NN1ON(N=C(O)O)OC23NC(N2)(O1)O3,1
N=C1NC23NC(ON(ON(N)O)O1)(O2)O3,1
N=C1NC23OC(NN(ON(N)O)O1)(O2)O3,1
ON(O)NN1OC23N=C(N12)N3C(O)(O)O,1
ON(O)N=C1OC23NN(N12)N3C(O)(O)O,1
O=C1NC23N1N(O)N2N(O)N3C(O)(O)O,1
NN1N2C3=NN(O)OC2(O3)N1C(O)(O)O,1
[10*]N1C(=O)NN2OC13NN(O)N23,1
NC(O)(O)NN1OC23OC(=O)N2N(O)N13,1
N=C(O)ON1ON(N)OC23NC(N2)(O1)O3,1
NC1(O)NC2=NN3ON(O)NC(O2)(O3)O1,1
ON1NN2OC3=NC(O)(O)NC(N3)(O1)O2,1
NC1(O)NC23NN(O)N=C(ON(O1)O2)O3,1
NC1(O)NC23OC(=O)ON(O)NN(O2)N13,1
ON1NN(O)OC2=NC3(N1)OC(O)(O)N23,1
N=C1OC(O)(O)OC23NN(N2)ON(O)N13,1
NC1(O)NC23N=C(N2)ON(ON(O)O1)O3,1
NC1=NC(N)(N)OC23ON(O1)ON(O2)O3,1
O=C1NN2ON3NC(N3)(O2)OC(O)(O)N1,1
NN(O)ON1OC23OC(=NC(N)(O)O2)N13,1
ON1N=C2OC3(NN(N1)OC(O)(O)N3)O2,1
NN1OC2=NC(O)(O)OC3(N2)NN(O1)O3,1
NN1NC2(O)OC3(N=C(ON(O)O)N13)O2,1
NC12NC3(N1)ON(ON(O)O2)N3C(=O)O,1
N=C(O)N1N2NN(N)OC3(O)OC1(O2)O3,1
ON1N=C2NC3(NC(O)(O1)O3)N2N(O)O,1
NN1NN(O)N(C(=O)O)C23OC(O)(O2)N13,1
O=C1ON(O)N(N(O)O)C23NC(O)(N2)N13,1
N=C(O)N1N(O)ON2OC3(N)NC1(O2)O3,1
ON1NC2=NC3(NN(O2)O3)NC(O)(O)O1,1
NC1(O)NC23ON(NN(O2)N3C(=O)O)O1,1
O=C(O)N1N2NN3NC(O)(O)OC1(N2)O3,1
NN(O)N1N2N=C3OC(O)(O)NC1(O3)O2,1
ON(O)N1N2NC3=NC1(O2)OC(O)(O)N3,1
NN(O)N1C2=NC13ON(O2)OC(N)(O)O3,1
N=C(O)ON1NC23NN(O1)N2C(O)(O)O3,1
NN1ON2OC3(N=C(O)N23)NC(O)(O)O1,1
NC1=NN2NC3(ON(O)N23)OC(O)(O)O1,1
NC1(N)OC23OC(=NN(O)O2)ON(O)N13,1
NN1ON2NC3(N=C(O2)OC(N)(O)O3)O1,1
N=C1ON(O)OC23NC(O)(O)NN(O2)N13,1
NC1(N)ON2NN(O)N3C(=O)OC3(O2)O1,1
OC1=NC23NC(O)(O)NN(ON(O)N12)O3,1
O=C1NC23NC(O)(O)ON(NN(O)N12)O3,1
ON1OC2=NC(O)(O)NC3(N2)ON(O)N13,1
NC1(N)NC23NN(ON(OC(=O)O2)O3)O1,1
N=C1NN2ON3NC(O)(O)OC(N3)(O1)O2,1
O=C1NC23NN(NN(O1)O2)NC(O)(O)O3,1
NC1(N)N=C2ON3ON(O)OC(N1)(O2)O3,1
O=C1NN(O)N2N3NC(O)(O)OC2(N1)O3,1
[3*]ON(N)N1N2N=C(N)OC1(O)O2,1
[3*]ON(N)N1N2N=C(O)OC1(O)N2,1
[1*]C(=O)N1N2OC(N)=NC1(N)O2,1
O=C1N=C2NC(O)(O1)N2N(O)NN(O)O,1
[5*]N1C2=NN(O)OC1(O)O2,1
[5*]N1C2=NC1(O)ON(N)N2,1
N=C(O)NN(O)ON1OC2(O)NC(=O)N12,1
O=C(O)NN(O)NN1OC2(O)N=C(O)N12,1
O=C1N2N3NC2(O)NN(O)N1C(O)(O)O3,1
N=C(N=C1OC2(O)ON(O)N12)ON(N)O,1
N=C1ON(O)OC2(O)N1C(=O)N2N(N)O,1
N=C1ON(O)N(N(O)O)C2(N)OC(=O)N12,1
NN1OC2=NC(N)(O1)N(C(=O)O)N(O)O2,1
