SMILES,MW,HBA,HBD,LogP,Valid,Error,Fragments
OC(O)C1OC=C1,102.031694052,3,2,-0.7904000000000002,True,False,"['[13*]C1C=CO1', '[8*]C(O)O']"
OC(=O)C1OCC1,102.031694052,2,1,-0.1401000000000001,True,False,"['[6*]C(=O)O', '[13*]C1CCO1']"
CC(O)=C1OCO1,102.031694052,3,1,0.7377,True,False,['CC(O)=C1OCO1']
CC(=O)C1OCO1,102.031694052,3,0,-0.0942,True,False,"['[13*]C1OCO1', '[6*]C(C)=O']"
C=C(O)C1OCO1,102.031694052,3,1,0.3884999999999999,True,False,['C=C(O)C1OCO1']
OC(O)=C1COC1,102.031694052,3,2,0.3441999999999999,True,False,['OC(O)=C1COC1']
OC(O)C1=COC1,102.031694052,3,2,-0.7888000000000002,True,False,['OC(O)C1=COC1']
OC(=O)C1COC1,102.031694052,2,1,-0.2825999999999999,True,False,"['[6*]C(=O)O', '[15*]C1COC1']"
CC(O)=C1OOC1,102.031694052,3,1,0.7377,True,False,"['[7*]C1COO1', '[7*]C(C)O']"
CC(O)C=1OOC1,102.031694052,3,1,0.9259,True,False,"['[8*]C(C)O', '[14*]c1coo1']"
CC(=O)C1OOC1,102.031694052,3,0,-0.0942,True,False,"['[13*]C1COO1', '[6*]C(C)=O']"
C=C(O)C1OOC1,102.031694052,3,1,0.3884999999999999,True,False,['C=C(O)C1COO1']
CC(C)=C1OOO1,102.031694052,3,0,1.1312,True,False,['CC(C)=C1OOO1']
CC(=C)C1OOO1,102.031694052,3,0,0.782,True,False,['C=C(C)C1OOO1']
OC1C(O1)=C(O)C,102.031694052,3,2,0.1245,True,False,"['[7*]C1OC1O', '[7*]C(C)O']"
OC1=C(O1)C(O)C,102.031694052,3,2,0.1244999999999999,True,False,['CC(O)C1=C(O)O1']
OC1C(O1)C(=O)C,102.031694052,3,1,-0.7074,True,False,"['[6*]C(C)=O', '[13*]C1OC1O']"
OC1C(O1)C(O)=C,102.031694052,3,2,-0.2246999999999999,True,False,['C=C(O)C1OC1O']
O=C1C(O1)C(O)C,102.031694052,3,1,-0.7074,True,False,"['[8*]C(C)O', '[13*]C1OC1=O']"
CC1C(O1)=C(O)O,102.031694052,3,2,0.6901999999999999,True,False,['CC1OC1=C(O)O']
CC1=C(O1)C(O)O,102.031694052,3,2,-0.4412,True,False,['CC1=C(C(O)O)O1']
CC1C(O1)C(=O)O,102.031694052,2,1,-0.1417,True,False,"['[6*]C(=O)O', '[13*]C1OC1C']"
C=C1C(O1)C(O)O,102.031694052,3,2,-0.7904000000000002,True,False,"['[13*]C1OC1=C', '[8*]C(O)O']"
OC1C(C1)=C(O)O,102.031694052,3,3,0.0785999999999998,True,False,['OC(O)=C1CC1O']
OC1=C(C1)C(O)O,102.031694052,3,3,-0.4871,True,False,['OC1=C(C(O)O)C1']
OC1C(=C1)C(O)O,102.031694052,3,3,-1.402,True,False,['OC(O)C1=CC1O']
OC1C(C1)C(=O)O,102.031694052,2,2,-0.5482,True,False,"['[6*]C(=O)O', '[15*]C1CC1O']"
O=C1C(C1)C(O)O,102.031694052,3,2,-1.1139,True,False,"['[15*]C1CC1=O', '[8*]C(O)O']"
OC=1C(C1)C(O)O,102.031694052,3,3,-0.6312,True,False,"['[15*]C1C=C1O', '[8*]C(O)O']"
C1C2(OC1)OCO2,102.031694052,3,0,0.0647999999999999,True,False,['C1CC2(O1)OCO2']
O1C2(OC1)COC2,102.031694052,3,0,-0.2827999999999999,True,False,['C1OC2(COC2)O1']
C1C2(OC1)OOC2,102.031694052,3,0,0.0647999999999999,True,False,['C1CC2(COO2)O1']
C1C2(CC1)OOO2,102.031694052,3,0,0.76,True,False,['C1CC2(C1)OOO2']
C1C2(CO1)OOC2,102.031694052,3,0,-0.2827999999999999,True,False,['C1OCC12COO2']
CCOC12C(O2)O1,102.031694052,3,0,0.0631999999999999,True,False,"['[3*]O[3*]', '[13*]C12OC1O2', '[4*]CC']"
OCCC12C(O2)O1,102.031694052,3,1,-0.5484000000000002,True,False,"['[8*]CCO', '[13*]C12OC1O2']"
OCOC12C(C2)O1,102.031694052,3,1,-0.5484,True,False,"['[13*]C12CC1O2', '[3*]OCO', '[15*]C12CC1O2']"
COCC12C(O2)O1,102.031694052,3,0,-0.2844,True,False,"['[4*]C[8*]', '[13*]C12OC1O2', '[3*]OC']"
COOC12C(C2)O1,102.031694052,3,0,0.0632,True,False,"['[13*]C12CC1O2', '[3*]OOC', '[15*]C12CC1O2']"
OOCC12C(C2)O1,102.031694052,3,1,0.0172999999999998,True,False,"['[13*]C12CC1O2', '[4*]C[8*]', '[3*]OO', '[15*]C12CC1O2']"
OOOC12C(C2)C1,102.031694052,3,1,0.5700000000000001,True,False,"['[3*]OOO', '[15*]C12CC1C2']"
OC1C2(O1)OCC2,102.031694052,3,1,-0.5484,True,False,['OC1OC12CCO2']
CC1C2(O1)OCO2,102.031694052,3,0,0.0631999999999999,True,False,['CC1OC12OCO2']
OC1C2(C1)OCO2,102.031694052,3,1,-0.5484,True,False,['OC1CC12OCO2']
OC1C2(O1)COC2,102.031694052,3,1,-0.8960000000000001,True,False,['OC1OC12COC2']
CC1C2(O1)OOC2,102.031694052,3,0,0.0631999999999999,True,False,['CC1OC12COO2']
OC1C2(C1)OOC2,102.031694052,3,1,-0.5484,True,False,['OC1CC12COO2']
CC1C2(C1)OOO2,102.031694052,3,0,0.6159,True,False,['CC1CC12OOO2']
CC(O)C12C(O2)O1,102.031694052,3,1,-0.55,True,False,"['[8*]C(C)O', '[13*]C12OC1O2']"
OC(O)C12C(C2)O1,102.031694052,3,2,-1.1616000000000004,True,False,"['[13*]C12CC1O2', '[15*]C12CC1O2', '[8*]C(O)O']"
CC1C2(O1)C(O)O2,102.031694052,3,1,-0.55,True,False,['CC1OC12OC2O']
OC1C2(C1)C(O)O2,102.031694052,3,2,-1.1616,True,False,['OC1CC12OC2O']
OC1C2C(O)C1O2,102.031694052,3,2,-1.5108000000000004,True,False,['OC1C2OC1C2O']
O1C2OC(OC1)C2,102.031694052,3,0,0.0631999999999999,True,False,['C1OC2CC(O1)O2']
C1C2OC(OC1)O2,102.031694052,3,0,0.0631999999999999,True,False,['C1CC2OC(O1)O2']
O1C2CC(OO1)C2,102.031694052,3,0,0.4107999999999999,True,False,['C1C2CC1OOO2']
C1C2OC(OO1)C2,102.031694052,3,0,0.0632,True,False,['C1OOC2CC1O2']
C1C2OC(CO1)O2,102.031694052,3,0,-0.2844,True,False,['C1OCC2OC1O2']
CC1OC2C(O1)O2,102.031694052,3,0,0.0615999999999998,True,False,['CC1OC2OC2O1']
OC1OC2C(O1)C2,102.031694052,3,1,-0.55,True,False,['OC1OC2CC2O1']
OC1OC2C(C1)O2,102.031694052,3,1,-0.55,True,False,['OC1CC2OC2O1']
OC1C2OC(O1)C2,102.031694052,3,1,-0.55,True,False,['OC1OC2CC1O2']
CC1C2OC(O1)O2,102.031694052,3,0,0.0615999999999998,True,False,['CC1OC2OC1O2']
OC1C2OC(C1)O2,102.031694052,3,1,-0.55,True,False,['OC1CC2OC1O2']
COC(OC)=C=O,102.031694052,3,0,-0.0477999999999999,True,False,['COC(=C=O)OC']
C=C=C(OC)OO,102.031694052,3,1,0.7486999999999999,True,False,['C=C=C(OC)OO']
C#CC(OC)OO,102.031694052,3,1,0.0816999999999999,True,False,"['[3*]OO', '[3*]OC', '[4*]C([4*])C#C']"
COC(CO)=C=O,102.031694052,3,1,-0.6594,True,False,['COC(=C=O)CO']
COC(C=O)=CO,102.031694052,3,1,0.2310999999999999,True,False,['COC(C=O)=CO']
COC(C=O)C=O,102.031694052,3,0,-0.6008,True,False,"['[3*]OC', '[4*]C(C=O)C=O']"
CCC(=C=O)OO,102.031694052,3,1,0.6014999999999999,True,False,['CCC(=C=O)OO']
C=CC(=CO)OO,102.031694052,3,2,1.0614,True,False,['C=CC(=CO)OO']
CC=C(C=O)OO,102.031694052,3,1,0.5787,True,False,"['[7*]C(C=O)OO', '[7*]CC']"
C=C=C(CO)OO,102.031694052,3,2,0.1370999999999999,True,False,['C=C=C(CO)OO']
C=CC(C=O)OO,102.031694052,3,1,0.2294999999999999,True,False,"['[4*]C(C=C)C=O', '[3*]OO']"
C#CC(CO)OO,102.031694052,3,2,-0.5299,True,False,"['[4*]C(C#C)CO', '[3*]OO']"
OCC(CO)=C=O,102.031694052,3,2,-1.271,True,False,['O=C=C(CO)CO']
OCC(C=O)=CO,102.031694052,3,2,-0.3804999999999999,True,False,['O=CC(=CO)CO']
OCC(C=O)C=O,102.031694052,3,1,-1.0073,True,False,['O=CC(C=O)CO']
C=CC1(OC)OO1,102.031694052,3,0,0.4343999999999999,True,False,"['[4*]C1(C=C)OO1', '[3*]OC', '[13*]C1(C=C)OO1']"
COC1(OO)C=C1,102.031694052,3,1,0.3885,True,False,"['[3*]OO', '[15*]C1([15*])C=C1', '[3*]OC']"
CCC1(C=O)OO1,102.031694052,3,0,0.2533999999999999,True,False,"['[13*]C1(C=O)OO1', '[8*]CC']"
C=CC1(CO)OO1,102.031694052,3,1,-0.1772,True,False,"['[8*]CO', '[13*]C1(C=C)OO1']"
COC1(C=O)OC1,102.031694052,3,0,-0.4417999999999999,True,False,"['[4*]C1(C=O)CO1', '[3*]OC', '[13*]C1(C=O)CO1']"
C=CC1(OO)OC1,102.031694052,3,1,0.3884999999999999,True,False,"['[13*]C1(C=C)CO1', '[4*]C1(C=C)CO1', '[3*]OO']"
O=CC1(OO)CC1,102.031694052,3,1,0.2074999999999999,True,False,"['[15*]C1(C=O)CC1', '[3*]OO', '[4*]C1(C=O)CC1']"
OCC1(OO)C=C1,102.031694052,3,2,-0.2231000000000001,True,False,"['[8*]CO', '[4*]C1([15*])C=C1', '[15*]C1([15*])C=C1', '[3*]OO']"
OCC1(C=O)OC1,102.031694052,3,1,-1.0534,True,False,"['[8*]CO', '[13*]C1(C=O)CO1']"
COC=C=COO,102.031694052,3,1,0.7486999999999999,True,False,['COC=C=COO']
COCC#COO,102.031694052,3,1,0.0832999999999999,True,False,"['[4*]CC#COO', '[3*]OC']"
COC#CCOO,102.031694052,3,1,0.0832999999999999,True,False,"['[4*]CC#COC', '[3*]OO']"
COCOC=C=O,102.031694052,3,0,-0.0477999999999999,True,False,['COCOC=C=O']
COCOC#CO,102.031694052,3,1,-0.1021999999999998,True,False,['COCOC#CO']
C=C=COCOO,102.031694052,3,1,0.7486999999999999,True,False,['C=C=COCOO']
CC#COCOO,102.031694052,3,1,0.4309,True,False,['CC#COCOO']
C#CCOCOO,102.031694052,3,1,0.0832999999999999,True,False,"['[4*]CC#C', '[3*]OCOO']"
OCC=C=COO,102.031694052,3,2,0.1370999999999999,True,False,['OCC=C=COO']
OC=CC=COO,102.031694052,3,2,1.0614,True,False,['OC=CC=COO']
O=CCC=COO,102.031694052,3,1,0.5787,True,False,['O=CCC=COO']
OCCC#COO,102.031694052,3,2,-0.1807000000000001,True,False,['OCCC#COO']
OC=C=CCOO,102.031694052,3,2,0.7027999999999999,True,False,"['[4*]CC=C=CO', '[3*]OO']"
O=CC=CCOO,102.031694052,3,1,0.2310999999999999,True,False,"['[7*]CC=O', '[4*]CC[7*]', '[3*]OO']"
OCC#CCOO,102.031694052,3,2,-0.5283000000000002,True,False,"['[4*]CC#CCO', '[3*]OO']"
O=C=CCCOO,102.031694052,3,1,0.2538999999999999,True,False,"['[4*]CCC=C=O', '[3*]OO']"
OC#CCCOO,102.031694052,3,2,0.1994999999999999,True,False,"['[4*]CCC#CO', '[3*]OO']"
OC=COC=CO,102.031694052,3,2,1.0614,True,False,['OC=COC=CO']
OCCOC=C=O,102.031694052,3,1,-0.6594,True,False,"['[4*]CCO', '[3*]OC=C=O']"
O=CCOC=CO,102.031694052,3,1,0.2311,True,False,"['[4*]CC=O', '[3*]OC=CO']"
OCCOC#CO,102.031694052,3,2,-0.7138,True,False,"['[4*]CCO', '[3*]OC#CO']"
O=CCOCC=O,102.031694052,3,0,-0.5992000000000002,True,False,"['[3*]O[3*]', '[4*]CC=O']"
COC#COOC,102.031694052,3,0,0.1291999999999999,True,False,['COC#COOC']
COCOOC#C,102.031694052,3,0,0.1292000000000001,True,False,['C#COOCOC']
C=C=COOOC,102.031694052,3,0,0.7945999999999999,True,False,['C=C=COOOC']
CC#COOOC,102.031694052,3,0,0.4768,True,False,['CC#COOOC']
C#CCOOOC,102.031694052,3,0,0.1291999999999999,True,False,"['[3*]OOOC', '[4*]CC#C']"
OOC=COC=C,102.031694052,3,1,1.1073,True,False,['C=COC=COO']
OOC#COCC,102.031694052,3,1,0.4308999999999999,True,False,"['[3*]OC#COO', '[4*]CC']"
OOCCOC#C,102.031694052,3,1,0.0832999999999999,True,False,"['[3*]OC#C', '[4*]CC[4*]', '[3*]OO']"
OC=C=COOC,102.031694052,3,1,0.7486999999999999,True,False,['COOC=C=CO']
O=CC=COOC,102.031694052,3,0,0.2769999999999999,True,False,['COOC=CC=O']
OCC#COOC,102.031694052,3,1,-0.4824000000000001,True,False,['COOC#CCO']
O=C=CCOOC,102.031694052,3,0,-0.0478,True,False,"['[4*]CC=C=O', '[3*]OOC']"
OC#CCOOC,102.031694052,3,1,-0.1022,True,False,"['[4*]CC#CO', '[3*]OOC']"
OC=COOC=C,102.031694052,3,1,1.1073,True,False,['C=COOC=CO']
O=C=COOCC,102.031694052,3,0,0.2997999999999999,True,False,"['[3*]OOC=C=O', '[4*]CC']"
OC#COOCC,102.031694052,3,1,0.2453999999999999,True,False,"['[3*]OOC#CO', '[4*]CC']"
O=CCOOC=C,102.031694052,3,0,0.277,True,False,"['[3*]OOC=C', '[4*]CC=O']"
OCCOOC#C,102.031694052,3,1,-0.4823999999999999,True,False,"['[3*]OOC#C', '[4*]CCO']"
COC=COC=O,102.031694052,3,0,0.2769999999999999,True,False,['COC=COC=O']
COC#COCO,102.031694052,3,1,-0.4824,True,False,['COC#COCO']
CC=C=COOO,102.031694052,3,1,1.0963,True,False,['CC=C=COOO']
C=CC=COOO,102.031694052,3,1,1.1073,True,False,['C=CC=COOO']
CCC#COOO,102.031694052,3,1,0.7785,True,False,['CCC#COOO']
C=C=CCOOO,102.031694052,3,1,0.7486999999999999,True,False,"['[3*]OOO', '[4*]CC=C=C']"
CC#CCOOO,102.031694052,3,1,0.4309,True,False,"['[3*]OOO', '[4*]CC#CC']"
C#CCCOOO,102.031694052,3,1,0.4309,True,False,"['[3*]OOO', '[4*]CCC#C']"
CC=COOC=O,102.031694052,3,0,0.6246,True,False,['CC=COOC=O']
C=C=COOCO,102.031694052,3,1,0.1829999999999998,True,False,['C=C=COOCO']
CC#COOCO,102.031694052,3,1,-0.1347999999999999,True,False,['CC#COOCO']
C=CCOOC=O,102.031694052,3,0,0.2769999999999999,True,False,"['[4*]CC=C', '[3*]OOC=O']"
C#CCOOCO,102.031694052,3,1,-0.4824,True,False,"['[3*]OOCO', '[4*]CC#C']"
OC=C=COCO,102.031694052,3,2,0.1370999999999999,True,False,['OC=C=COCO']
OCC=COC=O,102.031694052,3,1,-0.3346,True,False,['O=COC=CCO']
O=CC=COCO,102.031694052,3,1,-0.3346,True,False,['O=CC=COCO']
OCC#COCO,102.031694052,3,2,-1.0940000000000003,True,False,['OCC#COCO']
OC=CCOC=O,102.031694052,3,1,0.2311,True,False,"['[4*]CC=CO', '[3*]OC=O']"
O=C=CCOCO,102.031694052,3,1,-0.6594,True,False,"['[4*]CC=C=O', '[3*]OCO']"
OC#CCOCO,102.031694052,3,2,-0.7138000000000002,True,False,"['[4*]CC#CO', '[3*]OCO']"
O=CCCOC=O,102.031694052,3,0,-0.2516,True,False,"['[4*]CCC=O', '[3*]OC=O']"
C#COCOOC,102.031694052,3,0,0.1291999999999999,True,False,['C#COCOOC']
C=COOOC=C,102.031694052,3,0,1.1531999999999998,True,False,['C=COOOC=C']
CCOOOC#C,102.031694052,3,0,0.4767999999999999,True,False,"['[3*]OOOC#C', '[4*]CC']"
C=COCOC=O,102.031694052,3,0,0.2769999999999999,True,False,['C=COCOC=O']
C#COCOCO,102.031694052,3,1,-0.4824,True,False,['C#COCOCO']
OC1=C(OC)OC1,102.031694052,3,1,0.3900999999999999,True,False,['COC1=C(O)CO1']
OC=1C(OC)OC1,102.031694052,3,1,0.3884999999999999,True,False,"['[13*]C1OC=C1O', '[3*]OC']"
O=C1C(OC)OC1,102.031694052,3,0,-0.4417999999999999,True,False,"['[13*]C1OCC1=O', '[3*]OC']"
CC1=C(OO)OC1,102.031694052,3,1,0.7377,True,False,['CC1=C(OO)OC1']
CC=1C(OO)OC1,102.031694052,3,1,0.7361,True,False,"['[13*]C1OC=C1C', '[3*]OO']"
C=C1C(OO)OC1,102.031694052,3,1,0.3884999999999999,True,False,"['[3*]OO', '[13*]C1OCC1=C']"
OC1C(OO)=CC1,102.031694052,3,2,0.1245,True,False,['OOC1=CCC1O']
OC1=C(OO)CC1,102.031694052,3,2,1.0394,True,False,['OOC1=C(O)CC1']
OC1C(OO)C=C1,102.031694052,3,2,-0.2246999999999999,True,False,"['[15*]C1C=CC1O', '[3*]OO']"
OC=1C(OO)CC1,102.031694052,3,2,0.6901999999999999,True,False,"['[15*]C1CC=C1O', '[3*]OO']"
O=C1C(OO)CC1,102.031694052,3,1,0.2074999999999999,True,False,"['[15*]C1CCC1=O', '[3*]OO']"
OC1C(=CO)OC1,102.031694052,3,2,-0.2231000000000001,True,False,['OC=C1OCC1O']
OC1=C(CO)OC1,102.031694052,3,2,-0.2215,True,False,['OCC1=C(O)CO1']
OC=1C(CO)OC1,102.031694052,3,2,-0.2231,True,False,"['[8*]CO', '[13*]C1OC=C1O']"
OC1C(C=O)OC1,102.031694052,3,1,-1.0550000000000002,True,False,['O=CC1OCC1O']
O=C1C(CO)OC1,102.031694052,3,1,-1.0534,True,False,"['[13*]C1OCC1=O', '[8*]CO']"
CC1=C(OC)OO1,102.031694052,3,0,1.18962,True,False,"['[14*]c1ooc1C', '[3*]OC']"
C=C1C(OC)OO1,102.031694052,3,0,0.4343999999999999,True,False,"['[13*]C1OOC1=C', '[3*]OC']"
OC1C(OC)=CO1,102.031694052,3,1,-0.1772,True,False,['COC1=COC1O']
OC1=C(OC)CO1,102.031694052,3,1,0.3900999999999999,True,False,['COC1=C(O)OC1']
O=C1C(OC)CO1,102.031694052,3,0,-0.4417999999999999,True,False,"['[3*]OC', '[15*]C1COC1=O']"
OC1C(=CC)OO1,102.031694052,3,1,0.1703999999999999,True,False,"['[7*]CC', '[7*]C1OOC1O']"
OC1=C(CC)OO1,102.031694052,3,1,1.1406,True,False,"['[8*]CC', '[14*]c1ooc1O']"
OC1C(C=C)OO1,102.031694052,3,1,-0.1788,True,False,['C=CC1OOC1O']
O=C1C(CC)OO1,102.031694052,3,0,0.2533999999999999,True,False,"['[13*]C1OOC1=O', '[8*]CC']"
CC1C(OO)=CO1,102.031694052,3,1,0.7361,True,False,['CC1OC=C1OO']
CC1=C(OO)CO1,102.031694052,3,1,0.7377,True,False,['CC1=C(OO)CO1']
C=C1C(OO)CO1,102.031694052,3,1,0.3884999999999999,True,False,"['[3*]OO', '[15*]C1COC1=C']"
CC1C(=CO)OO1,102.031694052,3,1,0.7361,True,False,['CC1OOC1=CO']
CC1=C(CO)OO1,102.031694052,3,1,0.6733199999999999,True,False,"['[8*]CO', '[14*]c1ooc1C']"
CC1C(C=O)OO1,102.031694052,3,0,-0.0958000000000001,True,False,['CC1OOC1C=O']
C=C1C(CO)OO1,102.031694052,3,1,-0.1772,True,False,"['[13*]C1OOC1=C', '[8*]CO']"
OC1C(CO)=CO1,102.031694052,3,2,-0.7888000000000002,True,False,['OCC1=COC1O']
OC1C(=CO)CO1,102.031694052,3,2,-0.2231000000000001,True,False,['OC=C1COC1O']
OC1=C(CO)CO1,102.031694052,3,2,-0.2215,True,False,['OCC1=C(O)OC1']
OC1C(C=O)CO1,102.031694052,3,1,-0.8499000000000001,True,False,['O=CC1COC1O']
O=C1C(CO)CO1,102.031694052,3,1,-0.8483,True,False,"['[8*]CO', '[15*]C1COC1=O']"
OCC1C(=CO)O1,102.031694052,3,2,-0.2230999999999999,True,False,"['[8*]CO', '[13*]C1OC1=CO']"
OCC1=C(CO)O1,102.031694052,3,2,-0.7872000000000001,True,False,['OCC1=C(CO)O1']
O=CC1C(CO)O1,102.031694052,3,1,-1.055,True,False,"['[8*]CO', '[13*]C1OC1C=O']"
COC1=C(OC)O1,102.031694052,3,0,0.436,True,False,['COC1=C(OC)O1']
OOC1C(=CC)O1,102.031694052,3,1,0.7361,True,False,"['[7*]CC', '[3*]OO', '[7*]C1OC1[13*]']"
OOC1=C(CC)O1,102.031694052,3,1,1.0853,True,False,['CCC1=C(OO)O1']
OOC1C(C=C)O1,102.031694052,3,1,0.3868999999999999,True,False,"['[13*]C1OC1C=C', '[3*]OO']"
COC1C(OO)=C1,102.031694052,3,1,0.3885,True,False,"['[15*]C1C=C1OO', '[3*]OC']"
COC1=C(OO)C1,102.031694052,3,1,0.7377,True,False,['COC1=C(OO)C1']
COC=1C(OO)C1,102.031694052,3,1,0.3885,True,False,"['[15*]C1C=C1OC', '[3*]OO']"
OOC1C(CO)=C1,102.031694052,3,2,-0.2230999999999999,True,False,"['[3*]OO', '[15*]C1C=C1CO']"
OOC1C(=CO)C1,102.031694052,3,2,0.6902,True,False,"['[15*]C1CC1=CO', '[3*]OO']"
OOC1=C(CO)C1,102.031694052,3,2,0.1261,True,False,['OCC1=C(OO)C1']
OOC1C(C=O)C1,102.031694052,3,1,0.0633999999999999,True,False,"['[15*]C1CC1C=O', '[3*]OO']"
OOC=1C(CO)C1,102.031694052,3,2,-0.018,True,False,"['[8*]CO', '[15*]C1C=C1OO']"
COC1C(=CO)O1,102.031694052,3,1,0.3885,True,False,"['[13*]C1OC1=CO', '[3*]OC']"
COC1=C(CO)O1,102.031694052,3,1,-0.1756,True,False,['COC1=C(CO)O1']
COC1C(C=O)O1,102.031694052,3,0,-0.4434,True,False,"['[13*]C1OC1C=O', '[3*]OC']"
COC1OC=CO1,102.031694052,3,0,0.4344,True,False,"['[13*]C1OC=CO1', '[3*]OC']"
OOC=1OCCC1,102.031694052,3,1,0.7376999999999999,True,False,['OOC1=CCCO1']
OOC1OCC=C1,102.031694052,3,1,0.3885,True,False,"['[13*]C1C=CCO1', '[3*]OO']"
OOC1OC=CC1,102.031694052,3,1,0.7361,True,False,"['[13*]C1CC=CO1', '[3*]OO']"
OC=C1OCCO1,102.031694052,3,1,0.3900999999999999,True,False,['OC=C1OCCO1']
OCC1OC=CO1,102.031694052,3,1,-0.1772,True,False,"['[13*]C1OC=CO1', '[8*]CO']"
O=CC1OCCO1,102.031694052,3,0,-0.4417999999999999,True,False,['O=CC1OCCO1']
COC1=COOC1,102.031694052,3,0,0.436,True,False,['COC1=COOC1']
COC1=CCOO1,102.031694052,3,0,0.436,True,False,['COC1=CCOO1']
COC1C=COO1,102.031694052,3,0,0.4344,True,False,"['[13*]C1C=COO1', '[3*]OC']"
CCC=1OOOC1,102.031694052,3,0,1.1312,True,False,['CCC1=COOO1']
CC=C1OOOC1,102.031694052,3,0,0.7836,True,False,"['[7*]CC', '[7*]C1COOO1']"
C=CC1OOOC1,102.031694052,3,0,0.4343999999999999,True,False,['C=CC1COOO1']
COC=1OCOC1,102.031694052,3,0,0.436,True,False,['COC1=COCO1']
CC=C1OCOO1,102.031694052,3,0,0.7836000000000001,True,False,['CC=C1OCOO1']
C=CC1OCOO1,102.031694052,3,0,0.4343999999999999,True,False,['C=CC1OCOO1']
OCC1=COOC1,102.031694052,3,1,-0.1755999999999999,True,False,['OCC1=COOC1']
OC=C1COOC1,102.031694052,3,1,0.3900999999999999,True,False,['OC=C1COOC1']
O=CC1COOC1,102.031694052,3,0,-0.2367,True,False,['O=CC1COOC1']
OOC1=CCOC1,102.031694052,3,1,0.3900999999999999,True,False,['OOC1=CCOC1']
OOC=1CCOC1,102.031694052,3,1,0.7376999999999999,True,False,['OOC1=COCC1']
OOC1C=COC1,102.031694052,3,1,0.3885,True,False,"['[15*]C1C=COC1', '[3*]OO']"
OCC1=CCOO1,102.031694052,3,1,-0.1755999999999999,True,False,['OCC1=CCOO1']
OC=C1CCOO1,102.031694052,3,1,0.7377,True,False,['OC=C1CCOO1']
O=CC1CCOO1,102.031694052,3,0,-0.0942,True,False,['O=CC1CCOO1']
OCC1C=COO1,102.031694052,3,1,-0.1772,True,False,"['[13*]C1C=COO1', '[8*]CO']"
OCC=1OCOC1,102.031694052,3,1,-0.1755999999999999,True,False,['OCC1=COCO1']
OC=C1OCOC1,102.031694052,3,1,0.3900999999999999,True,False,['OC=C1COCO1']
O=CC1OCOC1,102.031694052,3,0,-0.4417999999999999,True,False,['O=CC1COCO1']
OCC(C)=C1OO1,102.031694052,3,1,0.172,True,False,['CC(CO)=C1OO1']
O=CC(C)C1OO1,102.031694052,3,0,0.1092999999999999,True,False,"['[8*]C(C)C=O', '[13*]C1OO1']"
OC=C(C)C1OO1,102.031694052,3,1,0.7361,True,False,['CC(=CO)C1OO1']
OCC(=C)C1OO1,102.031694052,3,1,-0.1772,True,False,['C=C(CO)C1OO1']
CCC(O)=C1OO1,102.031694052,3,1,1.0853,True,False,['CCC(O)=C1OO1']
C=CC(O)C1OO1,102.031694052,3,1,-0.1788,True,False,"['[13*]C1OO1', '[8*]C(O)C=C']"
CC=C(O)C1OO1,102.031694052,3,1,0.7361,True,False,"['[7*]CC', '[13*]C1OO1', '[7*]C([8*])O']"
CCC(=O)C1OO1,102.031694052,3,0,0.2533999999999999,True,False,"['[13*]C1OO1', '[6*]C(=O)CC']"
OCC(O)C=1OC1,102.031694052,3,2,-0.7888,True,False,['OCC(O)C1=CO1']
OCC(O)=C1OC1,102.031694052,3,2,-0.2215,True,False,"['[7*]C(O)CO', '[7*]C1CO1']"
O=CC(O)C1OC1,102.031694052,3,1,-1.0550000000000002,True,False,"['[13*]C1CO1', '[8*]C(O)C=O']"
OC=C(O)C1OC1,102.031694052,3,2,0.3425999999999999,True,False,['OC=C(O)C1CO1']
OCC(=O)C1OC1,102.031694052,3,1,-1.0534,True,False,"['[13*]C1CO1', '[6*]C(=O)CO']"
OOC(O)C1=CC1,102.031694052,3,2,0.1245,True,False,"['[4*]C(O)C1=CC1', '[3*]OO']"
OOC(O)=C1CC1,102.031694052,3,2,1.0394,True,False,['OOC(O)=C1CC1']
OOC(O)C1C=C1,102.031694052,3,2,-0.0195999999999999,True,False,"['[4*]C([8*])O', '[15*]C1C=C1', '[3*]OO']"
OOC(=O)C1CC1,102.031694052,3,1,0.4126,True,False,"['[15*]C1CC1', '[1*]C([6*])=O', '[3*]OO']"
COC(C)=C1OO1,102.031694052,3,0,0.7836,True,False,['COC(C)=C1OO1']
COC(=C)C1OO1,102.031694052,3,0,0.4343999999999999,True,False,['C=C(OC)C1OO1']
OOC(C)C=1OC1,102.031694052,3,1,0.7361,True,False,"['[3*]OO', '[4*]C(C)C1=CO1']"
OOC(C)=C1OC1,102.031694052,3,1,0.7377,True,False,"['[7*]C(C)OO', '[7*]C1CO1']"
OOC(=C)C1OC1,102.031694052,3,1,0.3884999999999999,True,False,['C=C(OO)C1CO1']
COC(O)C=1OC1,102.031694052,3,1,-0.1771999999999999,True,False,"['[4*]C(O)C1=CO1', '[3*]OC']"
COC(O)=C1OC1,102.031694052,3,1,0.3900999999999999,True,False,['COC(O)=C1CO1']
COC(=O)C1OC1,102.031694052,3,0,-0.4418000000000002,True,False,"['[13*]C1CO1', '[1*]C([6*])=O', '[3*]OC']"
OOCOC1=CC1,102.031694052,3,1,0.7377,True,False,['OOCOC1=CC1']
OOCOC1C=C1,102.031694052,3,1,0.3885,True,False,"['[15*]C1C=C1', '[3*]OCOO']"
