SMILES,MW,HBA,HBD,LogP,Valid,Error,Fragments
N=NN(N=O)C(N=N)(C=O)OC(O)(O)O,222.034881912,11,5,-1.59576,True,False,"['[4*]C(C=O)(N=N)N(N=N)N=O', '[3*]OC(O)(O)O']"
N#COONC(N=N)(N=O)OC(N)(O)O,222.034881912,12,5,-2.0998500000000004,True,False,['N#COONC(N=N)(N=O)OC(N)(O)O']
ON=NOOC(C#N)(N=N)NC(O)(O)O,222.034881912,11,6,-1.92285,False,False,"['[3*]OON=NO', '[5*]NC(O)(O)O', '[4*]C([4*])(C#N)N=N']"
OON=NNC(C#N)(N=O)NC(O)(O)O,222.034881912,11,6,-2.5306200000000003,False,False,"['[5*]NC(O)(O)O', '[4*]C(C#N)(N=O)NN=NOO']"
OC(=NN=N)C(N=O)(N=O)NC(O)(O)O,222.034881912,10,6,-1.74673,True,False,"['[4*]C(N=O)(N=O)C(O)=NN=N', '[5*]NC(O)(O)O']"
O=C(N(N=O)C(N=N)(O)N=N)C(O)(O)O,222.034881912,11,6,-2.2073600000000004,False,False,['N=NC(O)(N=N)N(N=O)C(=O)C(O)(O)O']
N#CON(NC(N=N)(O)N=O)C(O)(O)O,222.034881912,12,6,-2.80515,False,False,['N#CON(NC(O)(N=N)N=O)C(O)(O)O']
N=C(ON=O)C(NC(N=O)(O)N=O)(O)N,222.034881912,12,5,-2.00753,True,False,"['[5*]NC(O)(N=O)N=O', '[4*]C(N)(O)C(=N)ON=O']"
N#CNC(N(N)C(N=O)(O)O)(O)ON=O,222.034881912,12,5,-3.103319999999999,True,False,['N#CNC(O)(ON=O)N(N)C(O)(O)N=O']
O=NOC(C(=O)C(N=N)(N)N)(O)ON=O,222.034881912,12,4,-1.80023,True,False,"['[4*]C([4*])(O)C(=O)C(N)(N)N=N', '[3*]ON=O']"
N#COC(ON=O)(O)N=NC(ON)(O)N,222.034881912,12,4,-2.30952,True,False,['N#COC(O)(N=NC(N)(O)ON)ON=O']
O=C=NC(N=NO)(N)OOC(N=N)(O)O,222.034881912,11,5,-1.6913300000000002,True,False,['N=NC(O)(O)OOC(N)(N=C=O)N=NO']
N#COC(NN=O)(O)NOC(N=O)(O)N,222.034881912,11,5,-2.7914200000000005,True,False,['N#COC(O)(NN=O)NOC(N)(O)N=O']
N#COC(ON=O)(N)ONC(N=O)(O)N,222.034881912,12,4,-2.3980200000000003,True,False,['N#COC(N)(ON=O)ONC(N)(O)N=O']
O=C=NC(NOO)(O)N=NC(N=N)(O)O,222.034881912,12,6,-2.00093,False,False,['N=NC(O)(O)N=NC(O)(N=C=O)NOO']
ON=NC(C(=O)C(N=N)(O)N=NO)(O)O,222.034881912,10,6,-1.4462300000000003,True,False,['N=NC(O)(N=NO)C(=O)C(O)(O)N=NO']
O=NN(C(NO)(O)O)C(N=N)(O)OC#N,222.034881912,11,6,-2.32325,False,False,['N#COC(O)(N=N)N(N=O)C(O)(O)NO']
O=NN(C(NN)(O)O)C(N=O)(O)OC#N,222.034881912,11,5,-3.103319999999999,True,False,['N#COC(O)(N=O)N(N=O)C(O)(O)NN']
O=CN(C(N=N)(O)O)C(N=O)(O)NN=O,222.034881912,10,5,-2.28733,True,False,['N=NC(O)(O)N(C=O)C(O)(N=O)NN=O']
O=NN(C(C=N)(O)O)C(N=O)(O)N=NO,222.034881912,10,5,-1.53083,True,False,['N=CC(O)(O)N(N=O)C(O)(N=O)N=NO']
O=NN(C(N=O)(O)N)C(N=O)(C)ON=O,222.034881912,11,2,-0.5634000000000001,True,False,"['[4*]C(C)(N=O)N(N=O)C(N)(O)N=O', '[3*]ON=O']"
N=NN(C(N=N)(O)O)C(C#N)(O)OOO,222.03488191200003,11,6,-1.54788,False,False,"['[4*]C(O)(C#N)N(N=N)C(O)(O)N=N', '[3*]OOO']"
N=C=NC(ON)(O)N=NOC(N=O)(O)O,222.034881912,12,5,-2.02093,True,False,['N=C=NC(O)(N=NOC(O)(O)N=O)ON']
N#COC(NO)(O)N=NOC(N=N)(O)O,222.034881912,12,6,-1.92285,False,False,['N#COC(O)(N=NOC(O)(O)N=N)NO']
N#COC(N=O)(O)N=NOC(NO)(O)N,222.034881912,12,5,-2.22102,True,False,['N#COC(O)(N=O)N=NOC(N)(O)NO']
N#COC(NO)(O)N=NNC(N=O)(O)O,222.034881912,11,6,-2.61442,False,False,['N#COC(O)(N=NNC(O)(O)N=O)NO']
O=NNC(N=O)(O)N=C=NC(ON)(O)O,222.034881912,11,5,-2.7125000000000004,True,False,['NOC(O)(O)N=C=NC(O)(N=O)NN=O']
NN=NC(N=O)(O)OC=NC(N=O)(O)O,222.03488191200003,11,4,-1.9105,True,False,['NN=NC(O)(N=O)OC=NC(O)(O)N=O']
O=NOC(C#N)(O)NN=NC(OO)(O)N,222.034881912,11,5,-2.13722,True,False,"['[4*]C(O)(C#N)NN=NC(N)(O)OO', '[3*]ON=O']"
O=NOC(N=O)(N)ONOC(C#N)(O)N,222.034881912,12,4,-2.3980200000000003,True,False,"['[4*]C(N)(O)C#N', '[3*]ONOC(N)(N=O)ON=O']"
O=NOC(N=O)(N)ON=NC(C=O)(O)N,222.034881912,12,3,-1.7917,True,False,['NC(O)(C=O)N=NOC(N)(N=O)ON=O']
N=NNC(N=O)(O)ON=CC(N=O)(O)O,222.03488191200003,11,5,-1.7008300000000005,True,False,['N=NNC(O)(N=O)ON=CC(O)(O)N=O']
N=NOC(N=O)(O)CN=NC(N=O)(O)O,222.034881912,12,4,-0.82403,True,False,"['[3*]ON=N', '[4*]C(O)(CN=NC(O)(O)N=O)N=O']"
ON=NC(N=O)(O)CN=NC(N=O)(O)O,222.034881912,11,4,-0.9451999999999998,True,False,['O=NC(O)(O)N=NCC(O)(N=O)N=NO']
O=C=NC(OO)(O)OC(N=N)(N)ON=N,222.034881912,12,5,-1.0044600000000004,True,False,['N=NOC(N)(N=N)OC(O)(N=C=O)OO']
O=COC(N=O)(N)OC(N=N)(O)N=NO,222.034881912,11,4,-1.01163,True,False,['N=NC(O)(N=NO)OC(N)(N=O)OC=O']
O=COC(N=N)(N)OC(N=O)(O)ON=N,222.034881912,12,4,-0.8904600000000003,True,False,['N=NOC(O)(N=O)OC(N)(N=N)OC=O']
O=CNC(N=O)(O)OC(N=O)(N)NN=O,222.034881912,10,4,-2.2736,True,False,['NC(N=O)(NN=O)OC(O)(N=O)NC=O']
N#COC(NO)(N)OC(N=O)(O)NN=O,222.034881912,11,5,-2.309519999999999,True,False,['N#COC(N)(NO)OC(O)(N=O)NN=O']
N=C=NC(N=O)(O)OC(OO)(O)N=NN,222.034881912,11,5,-1.4552300000000002,True,False,['N=C=NC(O)(N=O)OC(O)(N=NN)OO']
N=C=NC(N=O)(O)OC(NO)(O)ON=N,222.034881912,12,6,-1.3293600000000003,False,False,['N=C=NC(O)(N=O)OC(O)(NO)ON=N']
ON=NC(C#N)(N)OC(N=O)(O)ONO,222.034881912,11,5,-1.7391200000000002,True,False,"['[3*]OC(O)(N=O)ONO', '[4*]C(N)(C#N)N=NO']"
N=NOC(C=N)(O)OC(N=O)(O)ON=N,222.034881912,12,5,-0.4061900000000001,True,False,"['[3*]ON=N', '[3*]OC(O)(N=O)ON=N', '[4*]C([4*])(O)C=N']"
O=NOC(N=O)(N)CC(N=O)(O)ON=N,222.034881912,12,3,-0.1715299999999998,True,False,"['[4*]C(N)(CC([4*])(O)N=O)N=O', '[3*]ON=N', '[3*]ON=O']"
O=NOC(N=O)(N)NC(C=O)(O)NN=O,222.034881912,11,4,-2.2736,True,False,"['[4*]C(O)(C=O)NN=O', '[5*]NC(N)(N=O)ON=O']"
O=NOC(C#N)(O)NC(N=N)(O)NOO,222.034881912,12,6,-1.92755,False,False,"['[4*]C([4*])(O)C#N', '[5*]NC(O)(N=N)NOO', '[3*]ON=O']"
O=NOC(C#N)(N)NC(N=O)(O)OON,222.034881912,12,4,-2.3980200000000003,True,False,"['[5*]NC(O)(N=O)OON', '[4*]C([4*])(N)C#N', '[3*]ON=O']"
O=NOC(ONC(N=N)(O)OC#N)(O)N,222.034881912,12,5,-2.09985,True,False,['N#COC(O)(N=N)NOC(N)(O)ON=O']
O=NOC(NOC(N=N)(N)N=C=O)(O)O,222.034881912,12,5,-2.26173,True,False,['N=NC(N)(N=C=O)ONC(O)(O)ON=O']
O=NOC(OOC(N=O)(N)N=C=O)(N)N,222.034881912,12,3,-2.1665,True,False,['NC(N=O)(N=C=O)OOC(N)(N)ON=O']
OOOC(N=NC(N=O)(N)N=C=O)(O)N,222.034881912,12,4,-1.9057,True,False,['NC(N=O)(N=C=O)N=NC(N)(O)OOO']
N#CNC(OOC(N=N)(O)ON=O)(O)N,222.034881912,12,5,-2.09985,True,False,['N#CNC(N)(O)OOC(O)(N=N)ON=O']
O=C=NC(N=NC(OO)(N)ON=O)(O)N,222.034881912,12,4,-1.9057,True,False,['NC(O)(N=C=O)N=NC(N)(OO)ON=O']
N#COC(N=NC(NO)(O)NN=O)(O)O,222.034881912,11,6,-2.61442,False,False,['N#COC(O)(O)N=NC(O)(NO)NN=O']
N#CNC(OOC(N=O)(N)NN=O)(O)O,222.034881912,11,5,-2.79142,True,False,['N#CNC(O)(O)OOC(N)(N=O)NN=O']
O=NOC(NOC(C#N)(O)ON=N)(O)N,222.034881912,12,5,-2.09985,True,False,"['[4*]C([4*])(O)C#N', '[3*]ON=N', '[3*]ONC(N)(O)ON=O']"
O=NOC(NOC(C#N)(O)N=NN)(O)O,222.034881912,11,5,-2.70292,True,False,"['[4*]C(O)(C#N)N=NN', '[3*]ONC(O)(O)ON=O']"
O=NOC(N=NC(N=O)(O)ON=O)(N)C,222.034881912,12,2,-0.163,True,False,"['[4*]C(C)(N)N=NC(O)(N=O)ON=O', '[3*]ON=O']"
O=NN(C(OC=O)(O)N)C(N=N)(O)N=O,222.034881912,11,4,-1.8939299999999992,True,False,['N=NC(O)(N=O)N(N=O)C(N)(O)OC=O']
ONN(C(ON=N)(O)O)C(C#N)(O)N=O,222.034881912,12,6,-2.32325,False,False,['N#CC(O)(N=O)N(NO)C(O)(O)ON=N']
O=NN(C(NN=C)(O)O)C(N=O)(O)N=O,222.034881912,11,4,-2.0927,True,False,['C=NNC(O)(O)N(N=O)C(O)(N=O)N=O']
N#CNC(ON=NC(N=O)(N)OO)(O)O,222.034881912,12,5,-2.13722,True,False,['N#CNC(O)(O)ON=NC(N)(N=O)OO']
ON=CC(N=NOC(N=O)(O)N=O)(O)N,222.034881912,12,4,-1.4286,True,False,['NC(O)(C=NO)N=NOC(O)(N=O)N=O']
O=NOC(OONC(C#N)(N)N=N)(O)O,222.034881912,12,5,-2.0998500000000004,True,False,['N#CC(N)(N=N)NOOC(O)(O)ON=O']
ON=NC(OOOC(C#N)(O)N=N)(O)N,222.034881912,11,5,-1.5294500000000002,True,False,"['[4*]C(O)(C#N)N=N', '[3*]OOOC(N)(O)N=NO']"
NOOC(N=NOC(C#N)(N)N=O)(O)O,222.034881912,12,4,-2.30952,True,False,"['[4*]C(N)(C#N)N=O', '[3*]ON=NC(O)(O)OON']"
O=C=NC(ON=O)(N)OC(N=N)(O)NO,222.034881912,12,5,-1.77983,True,False,['N=NC(O)(NO)OC(N)(N=C=O)ON=O']
N#COC(ON=O)(O)NC(N=N)(O)NO,222.034881912,12,6,-2.01135,False,False,['N#COC(O)(NC(O)(N=N)NO)ON=O']
O=CNC(ON=N)(O)OC(N=N)(O)N=O,222.034881912,11,5,-1.2838600000000002,True,False,['N=NOC(O)(NC=O)OC(O)(N=N)N=O']
O=COC(NN=O)(O)NC(N=O)(N)N=O,222.034881912,11,4,-2.2736,True,False,['NC(N=O)(N=O)NC(O)(NN=O)OC=O']
N#CNC(NN=N)(O)OC(N=O)(O)OO,222.034881912,11,6,-1.92755,False,False,['N#CNC(O)(NN=N)OC(O)(N=O)OO']
O=NOC(ON=O)(O)NC(N=N)(C)N=O,222.034881912,12,3,0.0466699999999998,True,False,"['[5*]NC(O)(ON=O)ON=O', '[4*]C(C)(N=N)N=O']"
N=NOC(ON=O)(O)OC(N=N)(N)C=O,222.034881912,12,4,-0.8904600000000003,True,False,"['[4*]C(N)(C=O)N=N', '[3*]OC(O)(ON=N)ON=O']"
N=NOC(N=NO)(O)NC(C#N)(O)OO,222.034881912,11,6,-1.3571500000000003,False,False,"['[4*]C([4*])(O)C#N', '[5*]NC(O)(N=NO)ON=N', '[3*]OO']"
O=C=NC(NON)(O)OC(N=O)(N)N=O,222.034881912,12,4,-2.5598999999999994,True,False,['NONC(O)(N=C=O)OC(N)(N=O)N=O']
N=NOC(N(O)C(N)(O)O)(C#N)ON=O,222.034881912,12,5,-1.92985,True,False,"['[3*]ON=N', '[4*]C([4*])(C#N)N(O)C(N)(O)O', '[3*]ON=O']"
O=C=NC(N=O)(ON=O)NC(ON)(O)N,222.034881912,12,4,-2.5599000000000003,True,False,['NOC(N)(O)NC(N=O)(N=C=O)ON=O']
O=NOC(NN)(ON=O)NC(C#N)(O)O,222.034881912,12,5,-2.79142,True,False,"['[4*]C(O)(O)C#N', '[5*]NC(NN)(ON=O)ON=O']"
O=NNC(C=N)(ON=O)OC(N=O)(O)N,222.034881912,11,4,-1.3959300000000006,True,False,"['[3*]OC(N)(O)N=O', '[4*]C([4*])(C=N)NN=O', '[3*]ON=O']"
N=NNC(C#N)(NN=O)OC(OO)(O)O,222.034881912,10,6,-1.92755,True,False,"['[4*]C(C#N)(NN=N)NN=O', '[3*]OC(O)(O)OO']"
O=NNC(NO)(ON=O)OC(C#N)(O)N,222.034881912,11,5,-2.3095200000000005,True,False,"['[4*]C(N)(O)C#N', '[3*]OC(NO)(NN=O)ON=O']"
NN=NC(N=O)(ON=O)OC(C=O)(O)N,222.034881912,11,3,-1.7917,True,False,"['[3*]OC(N=O)(N=NN)ON=O', '[4*]C(N)(O)C=O']"
N=NNC(N=O)(ON=O)NC(C=O)(O)O,222.034881912,11,5,-1.9754300000000005,True,False,"['[5*]NC(N=O)(NN=N)ON=O', '[4*]C(O)(O)C=O']"
O=C=NC(ON)(N=NO)N=NC(O)(O)O,222.034881912,11,5,-2.2944,True,False,['NOC(N=C=O)(N=NO)N=NC(O)(O)O']
N#CNC(N=O)(ON=O)NOC(N)(O)O,222.034881912,12,5,-2.7914200000000005,True,False,['N#CNC(N=O)(NOC(N)(O)O)ON=O']
N=C=NC(N=O)(ON=N)NOC(O)(O)O,222.034881912,12,6,-1.8112600000000003,False,False,['N=C=NC(N=O)(NOC(O)(O)O)ON=N']
N=C=NC(OO)(ON=N)N=NC(O)(O)O,222.034881912,12,6,-1.15706,False,False,['N=C=NC(N=NC(O)(O)O)(OO)ON=N']
N#COC(N=N)(OOO)N=NC(N)(O)O,222.034881912,12,5,-1.44565,True,False,['N#COC(N=N)(N=NC(N)(O)O)OOO']
OC(=O)C(N=N)(ON=N)OC(N=N)(O)O,222.034881912,11,6,-0.63819,False,False,"['[4*]C([4*])(N=N)C(=O)O', '[3*]ON=N', '[3*]OC(O)(O)N=N']"
NC(=O)C(N=O)(NN=O)OC(N=O)(O)N,222.034881912,10,4,-2.4918,True,False,"['[4*]C(N=O)(NN=O)C(N)=O', '[3*]OC(N)(O)N=O']"
ON(O)C(N=O)(N=C=N)N=NC(O)(O)O,222.034881912,12,6,-1.7624300000000002,False,False,['N=C=NC(N=O)(N=NC(O)(O)O)N(O)O']
ON=C(C(O)(O)O)C(N=N)(N=O)N=NO,222.034881912,11,6,-1.2601300000000002,False,False,['N=NC(N=O)(N=NO)C(=NO)C(O)(O)O']
N=NN(C(O)(O)O)C(C=O)(N=O)ON=N,222.034881912,11,5,-1.5957600000000003,True,False,"['[3*]ON=N', '[4*]C(C=O)(N=O)N(N=N)C(O)(O)O']"
N#COC(N=O)(N=O)ONOC(N)(O)N,222.034881912,12,4,-2.3980200000000003,True,False,['N#COC(N=O)(N=O)ONOC(N)(N)O']
O=NOC(NO)(N=O)N=C=NC(N)(O)O,222.034881912,12,5,-2.2306,True,False,['NC(O)(O)N=C=NC(N=O)(NO)ON=O']
O=NOC(N=O)(N=O)N=NNC(C)(O)O,222.034881912,11,3,-0.5564,True,False,['CC(O)(O)NN=NC(N=O)(N=O)ON=O']
ONOC(OC(N=N)(N=O)NC#N)(O)O,222.034881912,12,6,-2.01135,False,False,['N#CNC(N=N)(N=O)OC(O)(O)ONO']
O=NNC(NC(N=O)(OO)NC#N)(O)O,222.034881912,11,6,-2.61912,False,False,['N#CNC(N=O)(NC(O)(O)NN=O)OO']
ONOC(NC(N=O)(N=O)NC#N)(O)O,222.034881912,12,6,-2.7029199999999998,False,False,['N#CNC(N=O)(N=O)NC(O)(O)ONO']
OONC(NC(N=N)(N=O)N=C=O)(O)O,222.034881912,12,6,-2.08943,False,False,['N=NC(N=O)(N=C=O)NC(O)(O)NOO']
N#COC(OC(N=O)(N=O)NNO)(O)N,222.034881912,12,5,-2.3095200000000005,True,False,['N#COC(N)(O)OC(N=O)(N=O)NNO']
N=C=NC(OC(NO)(N=O)ON=O)(O)N,222.034881912,12,5,-1.6275299999999997,True,False,['N=C=NC(N)(O)OC(N=O)(NO)ON=O']
O=NOC(OC(N=N)(C=O)N=NN)(O)O,222.034881912,11,4,-1.49353,True,False,"['[4*]C(C=O)(N=N)N=NN', '[3*]OC(O)(O)ON=O']"
N=NOC(OC(C=N)(N=O)ON=N)(O)O,222.034881912,12,5,-0.4061900000000001,True,False,"['[3*]ON=N', '[4*]C([4*])(C=N)N=O', '[3*]OC(O)(O)ON=N']"
N=NNC(OC(C#N)(N=O)ONO)(O)O,222.034881912,11,6,-2.01135,False,False,"['[4*]C([4*])(C#N)N=O', '[3*]ONO', '[3*]OC(O)(O)NN=N']"
N=NOC(OC(N=O)(N=O)ON=C)(O)N,222.034881912,12,3,-0.6958300000000002,True,False,['C=NOC(N=O)(N=O)OC(N)(O)ON=N']
N=NOC(OC(C=O)(N=O)N=NO)(O)N,222.034881912,11,4,-1.0116300000000005,True,False,"['[3*]OC(N)(O)ON=N', '[4*]C(C=O)(N=O)N=NO']"
N=C=NC(OC(N=N)(N=O)OON)(O)O,222.034881912,12,5,-1.41786,True,False,['N=C=NC(O)(O)OC(N=N)(N=O)OON']
O=NOC(NC(C#N)(N=O)NON)(O)O,222.034881912,12,5,-2.7914200000000005,True,False,"['[5*]NC(O)(O)ON=O', '[4*]C(C#N)(N=O)NON']"
N=NOC(NC(C#N)(N=O)OON)(O)O,222.034881912,12,5,-2.09985,True,False,"['[4*]C([4*])(C#N)N=O', '[3*]OON', '[5*]NC(O)(O)ON=N']"
O=C(OC(O)(O)O)C(N=N)(N=N)ON=N,222.034881912,12,6,-1.2038900000000003,False,False,"['[3*]ON=N', '[1*]C(=O)C([4*])(N=N)N=N', '[3*]OC(O)(O)O']"
ON(OC(N)(O)O)C(C#N)(N=O)NN=O,222.034881912,11,5,-2.621419999999999,True,False,['N#CC(N=O)(NN=O)N(O)OC(N)(O)O']
O=NNC(OC(N=N)(N=O)C(=O)O)(O)N,222.034881912,10,5,-1.6279300000000003,True,False,"['[3*]OC(N)(O)NN=O', '[4*]C(N=N)(N=O)C(=O)O']"
N=NOC(NC(N=N)(N=O)C(=O)O)(O)O,222.034881912,11,6,-1.3297600000000005,False,False,"['[5*]NC(O)(O)ON=N', '[4*]C(N=N)(N=O)C(=O)O']"
ON=NC(NC(N=N)(N=O)C(=O)O)(O)O,222.034881912,10,6,-1.45093,True,False,"['[5*]NC(O)(O)N=NO', '[4*]C(N=N)(N=O)C(=O)O']"
OC(=NC(N=N)(N)ON=O)C(N=O)(O)O,222.034881912,11,5,-1.35333,True,False,['N=NC(N)(N=C(O)C(O)(O)N=O)ON=O']
ON(O)C(N=O)(O)OC(C#N)(N)ON=N,222.034881912,12,5,-1.44795,True,False,"['[3*]OC(O)(N=O)N(O)O', '[3*]ON=N', '[4*]C([4*])(N)C#N']"
ON(OC(N=N)(O)N=O)C(N=C=N)(O)O,222.034881912,12,6,-1.6412600000000004,False,False,['N=C=NC(O)(O)N(O)OC(O)(N=N)N=O']
N=C(OC(N=N)(O)N=O)C(N=NO)(O)O,222.034881912,11,6,-1.1389600000000002,False,False,['N=NC(O)(N=O)OC(=N)C(O)(O)N=NO']
OC(=O)C(N(N=O)C(N=O)(N)N=O)(O)N,222.034881912,10,4,-2.238,True,False,['NC(N=O)(N=O)N(N=O)C(N)(O)C(=O)O']
N=C(O)C(NN=N)(O)OC(N=O)(O)N=O,222.034881912,10,6,-1.14366,True,False,"['[4*]C(O)(NN=N)C(=N)O', '[3*]OC(O)(N=O)N=O']"
N=C(OC(N=O)(N=O)ON=O)C(N)(O)N,222.034881912,12,4,-1.6141299999999998,True,False,['N=C(OC(N=O)(N=O)ON=O)C(N)(N)O']
ON(O)C(OC(N=N)(N=O)N=C=N)(O)O,222.034881912,12,6,-1.1593600000000004,False,False,['N=C=NC(N=N)(N=O)OC(O)(O)N(O)O']
NC(=O)C(OC(N=N)(N=N)ON=O)(O)O,222.034881912,11,5,-1.5020600000000006,True,False,"['[3*]OC(N=N)(N=N)ON=O', '[4*]C(O)(O)C(N)=O']"
ON(O)C(OC(C#N)(N=O)ON=N)(O)N,222.034881912,12,5,-1.44795,True,False,"['[3*]OC(N)(O)N(O)O', '[3*]ON=N', '[4*]C([4*])(C#N)N=O']"
O=NN1C(N(N)N1C#N)(O)OC(O)(O)O,222.034881912,11,5,-4.019419999999999,True,False,"['[13*]C1(O)N(N)N(C#N)N1N=O', '[3*]OC(O)(O)O']"
N#CN1C(N(NC(O)(O)O)N1N=O)(O)O,222.034881912,11,6,-4.412819999999999,False,False,['N#CN1N(N=O)N(NC(O)(O)O)C1(O)O']
OC1(O)N=NON(C1=NC(N)(O)O)N=O,222.034881912,11,5,-3.1263,True,False,['NC(O)(O)N=C1N(N=O)ON=NC1(O)O']
OC(C=1N(N=O)N=NNC(O)(O)N1)(O)O,222.034881912,11,6,-3.5197000000000003,False,False,['O=NN1N=NNC(O)(O)N=C1C(O)(O)O']
O=NNN1N=NC(NC(C1=O)(O)O)(O)O,222.034881912,10,6,-3.7943,True,False,['O=NNN1N=NC(O)(O)NC(O)(O)C1=O']
N#CN(N(N=O)OO)C1(O)NC(N1)(O)O,222.034881912,11,6,-3.53522,False,False,['N#CN(N(N=O)OO)C1(O)NC(O)(O)N1']
NON(N(C#N)N=N)C1(O)OC(O1)(O)O,222.034881912,11,5,-3.01595,True,False,['N#CN(N=N)N(ON)C1(O)OC(O)(O)O1']
OC(N1N(C=NC(N=N1)(O)O)N=O)(O)O,222.034881912,11,5,-3.22,True,False,['O=NN1C=NC(O)(O)N=NN1C(O)(O)O']
N=NN1C(OC(N)(O)OON1C#N)(O)O,222.034881912,11,5,-3.01595,True,False,['N#CN1OOC(N)(O)OC(O)(O)N1N=N']
O=NN(C1=NOC(N)(O)N=N1)C(O)(O)O,222.034881912,11,5,-3.1263,True,False,['NC1(O)N=NC(N(N=O)C(O)(O)O)=NO1']
OC(N(C=1C(N1)(O)N)N(N=O)N=O)(O)O,222.034881912,11,5,-3.526699999999999,True,False,['NC1(O)N=C1N(N(N=O)N=O)C(O)(O)O']
O=C1C(OC(N1N(N=N)N=N)(O)O)(O)O,222.034881912,10,6,-2.81156,True,False,['N=NN(N=N)N1C(=O)C(O)(O)OC1(O)O']
OC(ON=NN1C(=O)C(N)(O)N=N1)(O)O,222.034881912,11,5,-3.3124,True,False,['NC1(O)N=NN(N=NOC(O)(O)O)C1=O']
OC(C=1C(N)(O)N=NN(N=O)ON1)(O)O,222.034881912,11,5,-3.1263,True,False,['NC1(O)N=NN(N=O)ON=C1C(O)(O)O']
OC1(O)OC(N)(N)ON=C(N=O)N=NO1,222.034881912,12,4,-2.421,True,False,['NC1(N)ON=C(N=O)N=NOC(O)(O)O1']
NC1(N)OC(O)(O)ON=C(N=O)N=NO1,222.034881912,12,4,-2.420999999999999,True,False,['NC1(N)ON=NC(N=O)=NOC(O)(O)O1']
OC1(O)OC(O)(O)C=NN(N=N)ON=N1,222.034881912,11,5,-2.216530000000001,True,False,['N=NN1N=CC(O)(O)OC(O)(O)N=NO1']
OC(OC1(O)N=NNN(C1=O)N=N)(O)O,222.034881912,11,6,-3.10273,False,False,"['[13*]C1(O)N=NNN(N=N)C1=O', '[3*]OC(O)(O)O']"
NC(OC1(O)ON=NN(C1=N)N=O)(O)O,222.034881912,11,5,-2.5232300000000003,True,False,"['[13*]C1(O)ON=NN(N=O)C1=N', '[3*]OC(N)(O)O']"
OC1(O)OC(N=NOC(N=N)=NO)(N)O1,222.034881912,11,5,-1.6409300000000004,True,False,['N=NC(=NO)ON=NC1(N)OC(O)(O)O1']
OC1(O)OC(N=NNC(N=O)=NO)(N)O1,222.034881912,10,5,-2.3325,True,False,['NC1(N=NNC(N=O)=NO)OC(O)(O)O1']
NC1(O)OC(N=NN=C(NO)N=O)(O)O1,222.034881912,9,5,-2.3325,True,False,['NC1(O)OC(O)(N=NN=C(N=O)NO)O1']
OC1(O)OC(NN=NN(C=N)N=O)(O)O1,222.034881912,10,5,-2.305030000000001,True,False,['N=CN(N=O)N=NNC1(O)OC(O)(O)O1']
NC1(O)NC(OOON(C#N)N=O)(O)N1,222.034881912,11,5,-3.39562,True,False,"['[13*]C1(O)NC(N)(O)N1', '[3*]OOON(C#N)N=O']"
ON=NN(N1C(OC(O)(O)O)(N)O1)C#N,222.034881912,10,5,-3.13712,True,False,"['[13*]C1(N)ON1N(C#N)N=NO', '[3*]OC(O)(O)O']"
O=NNN1C(=O)C(NC(O)(O)O)(O)N=N1,222.034881912,10,6,-3.7942999999999993,True,False,"['[5*]NC(O)(O)O', '[13*]C1(O)N=NN(NN=O)C1=O']"
OC(OC1(O)C=NN(N=N)ON=N1)(O)O,222.034881912,11,5,-2.21653,True,False,"['[13*]C1(O)C=NN(N=N)ON=N1', '[3*]OC(O)(O)O']"
OC(OC1(N)N=CN(N=O)ON=N1)(O)O,222.034881912,11,4,-2.5146999999999995,True,False,"['[13*]C1(N)N=CN(N=O)ON=N1', '[3*]OC(O)(O)O']"
ON=NC(=NNC1(O)OC(O1)(O)N)N=O,222.034881912,9,5,-2.3325000000000005,True,False,['NC1(O)OC(O)(NN=C(N=O)N=NO)O1']
NN=NC(=NNC1(O)OC(O1)(O)O)N=O,222.03488191200003,9,5,-2.8144,True,False,['NN=NC(N=O)=NNC1(O)OC(O)(O)O1']
N=NNC(=NOC1(O)OC(N1)(O)O)N=O,222.03488191200003,10,6,-2.6047299999999995,True,False,"['[13*]C1(O)NC(O)(O)O1', '[3*]ON=C(N=O)NN=N']"
O=C=NN(OOC1(O)NC(N1)(O)O)N=N,222.034881912,11,6,-3.25933,False,False,"['[13*]C1(O)NC(O)(O)N1', '[3*]OON(N=N)N=C=O']"
O=C=NN(ONC1(N)OC(O1)(O)N)N=O,222.034881912,11,4,-3.1641,True,False,['NC1(O)OC(N)(NON(N=O)N=C=O)O1']
OC(OC1(N)N(N=C(N=O)N=O)N1)(O)O,222.034881912,10,5,-3.2148,True,False,"['[13*]C1(N)NN1N=C(N=O)N=O', '[3*]OC(O)(O)O']"
NC(OC1(O)N(ON(C#N)N=O)N1)(O)O,222.034881912,11,5,-3.70752,True,False,"['[13*]C1(O)NN1ON(C#N)N=O', '[3*]OC(N)(O)O']"
ON1C(NC(O)(O)O)(O)N=NN(C#N)O1,222.034881912,12,6,-3.530519999999999,False,False,"['[13*]C1(O)N=NN(C#N)ON1O', '[5*]NC(O)(O)O']"
OC(O)(O)N1C(N=NON(N1)C#N)(O)O,222.034881912,12,6,-4.01242,False,False,['N#CN1NN(C(O)(O)O)C(O)(O)N=NO1']
