SMILES,MW,HBA,HBD,LogP,Valid,Error
CC1=C(O)OCO1,102.031694052,3,1,0.7377,True,False
CC1C(=O)OCO1,102.031694052,3,0,-0.09420000000000006,True,False
C=C1C(O)OCO1,102.031694052,3,1,-0.17720000000000008,True,False
OC1=C(O)OCC1,102.031694052,3,2,0.6918,True,False
OC1C(=O)OCC1,102.031694052,3,1,-0.7058000000000002,True,False
OC1C(O)OC=C1,102.031694052,3,2,-0.7904,True,False
O=C1C(O)OCC1,102.031694052,3,1,-0.7058000000000002,True,False
OC=1C(O)OCC1,102.031694052,3,2,-0.22310000000000008,True,False
CC1=C(C)OOO1,102.031694052,3,0,1.1312,True,False
CC1C(=C)OOO1,102.031694052,3,0,0.7819999999999999,True,False
CC1=C(O)COO1,102.031694052,3,1,0.7377,True,False
CC1C(=O)COO1,102.031694052,3,0,-0.09420000000000006,True,False
CC1C(O)=COO1,102.031694052,3,1,0.7361,True,False
C=C1C(O)COO1,102.031694052,3,1,-0.17720000000000008,True,False
OC1=C(O)COC1,102.031694052,3,2,0.34419999999999995,True,False
OC1C(=O)COC1,102.031694052,3,1,-1.0534000000000001,True,False
OC1C(O)=COC1,102.031694052,3,2,-0.22310000000000008,True,False
CC1=C(O)OOC1,102.031694052,3,1,0.7377,True,False
CC1C(=O)OOC1,102.031694052,3,0,0.1109,True,False
C=C1C(O)OOC1,102.031694052,3,1,-0.17720000000000008,True,False
CC=1C(O)OOC1,102.031694052,3,1,0.17039999999999994,True,False
OC1C(C)=C(O)O1,102.031694052,3,2,0.1245,True,False
OC1C(=C)C(O)O1,102.031694052,3,2,-0.7904000000000002,True,False
OC1C(C)C(=O)O1,102.031694052,3,1,-0.5023000000000002,True,False
CC1C(O)=C(O)O1,102.031694052,3,2,0.6901999999999999,True,False
CC1=C(O)C(O)O1,102.031694052,3,2,0.1245,True,False
CC1C(=O)C(O)O1,102.031694052,3,1,-0.7074,True,False
CC1C(O)C(=O)O1,102.031694052,3,1,-0.7074,True,False
C=C1C(O)C(O)O1,102.031694052,3,2,-0.7904000000000002,True,False
OC1C(O)=C(O)C1,102.031694052,3,3,0.07859999999999989,True,False
OC1C(=O)C(O)C1,102.031694052,3,2,-1.3190000000000004,True,False
OC1C(O)C(=O)C1,102.031694052,3,2,-1.3190000000000004,True,False
OC1C(O)C(O)=C1,102.031694052,3,3,-0.8363,True,False
OC12OCC2CO1,102.031694052,3,1,-0.6909000000000001,True,False
CC12OOC2CO1,102.031694052,3,0,0.06319999999999992,True,False
OC12COC2CO1,102.031694052,3,1,-0.8960000000000001,True,False
OC12OOC2CC1,102.03169405199999,3,1,-0.2008000000000001,True,False
CC12OOC2OC1,102.031694052,3,0,0.06319999999999992,True,False
OC12COC2OC1,102.031694052,3,1,-0.8960000000000001,True,False
OCC1C2(O)C1O2,102.031694052,3,2,-1.3041,True,False
OOC1C2(C)C1O2,102.031694052,3,1,0.015700000000000047,True,False
COC1C2(O)C1O2,102.031694052,3,1,-0.8976,True,False
OOC1C2(O)C1C2,102.03169405199999,3,2,-0.39080000000000004,True,False
OC1C2(O)OCC12,102.031694052,3,2,-1.3041,True,False
OC1C2(C)OOC12,102.031694052,3,1,-0.55,True,False
OC1C2(O)COC12,102.031694052,3,2,-1.5092,True,False
CC1C2(O)OOC12,102.031694052,3,1,-0.34490000000000004,True,False
CC12C(OCO1)O2,102.031694052,3,0,0.06319999999999992,True,False
OC12C(OCC1)O2,102.031694052,3,1,-0.5484,True,False
OC12C(OCO1)C2,102.031694052,3,1,-0.5484,True,False
OC12C(CCO1)O2,102.031694052,3,1,-0.5484,True,False
CC12C(OOC1)O2,102.031694052,3,0,0.06319999999999992,True,False
CC12C(OOO1)C2,102.031694052,3,0,0.41079999999999994,True,False
CC12C(COO1)O2,102.031694052,3,0,0.06319999999999992,True,False
OC12C(OOC1)C2,102.031694052,3,1,-0.5484,True,False
OC12C(COC1)O2,102.031694052,3,1,-0.8960000000000001,True,False
OC12C(COO1)C2,102.031694052,3,1,-0.34329999999999994,True,False
OC1C2(O)C(O)C12,102.031694052,3,3,-1.9173000000000002,True,False
OC1C2(C)C(O1)O2,102.031694052,3,1,-0.55,True,False
CC1C2(O)C(O1)O2,102.031694052,3,1,-0.55,True,False
OC1C2(O)C(O1)C2,102.031694052,3,2,-1.1616,True,False
OC1C2(O)C(C1)O2,102.031694052,3,2,-1.1616,True,False
C=COC1OCO1,102.031694052,3,0,0.43439999999999995,True,False
OCC=C1OCO1,102.031694052,3,1,-0.17559999999999998,True,False
O=CCC1OCO1,102.031694052,3,0,-0.09420000000000006,True,False
OC=CC1OCO1,102.031694052,3,1,0.3884999999999999,True,False
OCOC=1OCC1,102.03169405199999,3,1,-0.17559999999999998,True,False
O=COC1OCC1,102.03169405199999,3,0,-0.09420000000000006,True,False
OCOC1OC=C1,102.03169405199999,3,1,-0.17720000000000002,True,False
CCC=C1OOO1,102.031694052,3,0,1.1312,True,False
C=CCC1OOO1,102.031694052,3,0,0.7819999999999999,True,False
CC=CC1OOO1,102.031694052,3,0,0.782,True,False
CCOC=1OOC1,102.031694052,3,0,1.2713,True,False
C=COC1OOC1,102.031694052,3,0,0.43439999999999995,True,False
OCC=C1OOC1,102.031694052,3,1,-0.17559999999999998,True,False
OCCC=1OOC1,102.031694052,3,1,0.4074,True,False
O=CCC1OOC1,102.031694052,3,0,-0.09420000000000006,True,False
OC=CC1OOC1,102.031694052,3,1,0.3884999999999999,True,False
OCOC1=COC1,102.031694052,3,1,-0.17559999999999998,True,False
O=COC1COC1,102.031694052,3,0,-0.44179999999999997,True,False
COC=C1OCO1,102.031694052,3,0,0.436,True,False
COOC=1OCC1,102.03169405199999,3,0,0.43600000000000005,True,False
COOC1OC=C1,102.03169405199999,3,0,0.4344,True,False
OOC=C1OCC1,102.03169405199999,3,1,0.7377,True,False
OOCC=1OCC1,102.03169405199999,3,1,0.39009999999999995,True,False
OOCC1OC=C1,102.03169405199999,3,1,0.3885,True,False
OOOC1=CCC1,102.03169405199999,3,1,1.0853,True,False
OOOC1C=CC1,102.03169405199999,3,1,0.7361,True,False
COC=C1OOC1,102.031694052,3,0,0.436,True,False
COCC=1OOC1,102.031694052,3,0,1.0190000000000001,True,False
COOC1=COC1,102.031694052,3,0,0.436,True,False
OOC=C1COC1,102.031694052,3,1,0.39009999999999995,True,False
OOCC1=COC1,102.031694052,3,1,0.39009999999999995,True,False
OC1=C(O1)OCC,102.031694052,3,1,0.7377,True,False
OC1C(O1)OC=C,102.031694052,3,1,-0.17880000000000007,True,False
O=C1C(O1)OCC,102.031694052,3,0,-0.09420000000000006,True,False
OC1=C(O1)CCO,102.031694052,3,2,0.1261,True,False
OC1C(O1)=CCO,102.031694052,3,2,-0.7888000000000002,True,False
OC1C(O1)CC=O,102.031694052,3,1,-0.7074,True,False
OC1C(O1)C=CO,102.031694052,3,2,-0.22469999999999996,True,False
O=C1C(O1)CCO,102.031694052,3,1,-0.7058000000000002,True,False
CC1=C(O1)OCO,102.031694052,3,1,0.172,True,False
CC1C(O1)OC=O,102.031694052,3,0,-0.09580000000000011,True,False
C=C1C(O1)OCO,102.031694052,3,1,-0.17719999999999997,True,False
OC1=C(C1)OCO,102.031694052,3,2,0.1261,True,False
OC1C(=C1)OCO,102.031694052,3,2,-0.7888000000000002,True,False
OC1C(C1)OC=O,102.031694052,3,1,-0.7074,True,False
O=C1C(C1)OCO,102.031694052,3,1,-0.7058000000000002,True,False
OC=1C(C1)OCO,102.031694052,3,2,-0.22310000000000008,True,False
OC1=C(O1)COC,102.031694052,3,1,0.39009999999999995,True,False
OC1C(O1)=COC,102.031694052,3,1,-0.17720000000000002,True,False
O=C1C(O1)COC,102.031694052,3,0,-0.44179999999999997,True,False
CC1=C(O1)OOC,102.031694052,3,0,0.7836,True,False
C=C1C(O1)OOC,102.031694052,3,0,0.43439999999999995,True,False
OC1=C(C1)OOC,102.031694052,3,1,0.7377,True,False
OC1C(=C1)OOC,102.031694052,3,1,-0.17720000000000002,True,False
O=C1C(C1)OOC,102.031694052,3,0,-0.09420000000000006,True,False
OC=1C(C1)OOC,102.031694052,3,1,0.3884999999999999,True,False
CC1=C(O1)COO,102.031694052,3,1,0.7377,True,False
CC1C(O1)=COO,102.031694052,3,1,0.7361,True,False
C=C1C(O1)COO,102.031694052,3,1,0.3885,True,False
OC1=C(C1)COO,102.031694052,3,2,0.6918,True,False
OC1C(C1)=COO,102.031694052,3,2,0.1245,True,False
OC1C(=C1)COO,102.031694052,3,2,-0.22310000000000013,True,False
O=C1C(C1)COO,102.031694052,3,1,0.065,True,False
OC=1C(C1)COO,102.031694052,3,2,0.5477,True,False
CC1=C(C1)OOO,102.031694052,3,1,1.0853,True,False
CC1C(=C1)OOO,102.031694052,3,1,0.9412,True,False
C=C1C(C1)OOO,102.031694052,3,1,0.7361,True,False
CC=1C(C1)OOO,102.031694052,3,1,0.7361,True,False
OC(O)=C1OCC1,102.03169405199999,3,2,0.6918,True,False
OC(O)C=1OCC1,102.03169405199999,3,2,-0.7888000000000002,True,False
OC(O)C1OC=C1,102.03169405199999,3,2,-0.7904000000000002,True,False
OC(=O)C1OCC1,102.03169405199999,2,1,-0.1401000000000001,True,False
CC(O)=C1OCO1,102.031694052,3,1,0.7377,True,False
CC(=O)C1OCO1,102.031694052,3,0,-0.09420000000000006,True,False
C=C(O)C1OCO1,102.031694052,3,1,0.3884999999999999,True,False
OC(O)=C1COC1,102.031694052,3,2,0.34419999999999995,True,False
OC(O)C1=COC1,102.031694052,3,2,-0.7888000000000002,True,False
OC(=O)C1COC1,102.031694052,2,1,-0.28259999999999996,True,False
CC(O)=C1OOC1,102.031694052,3,1,0.7377,True,False
CC(O)C=1OOC1,102.031694052,3,1,0.9259,True,False
CC(=O)C1OOC1,102.031694052,3,0,-0.09420000000000006,True,False
C=C(O)C1OOC1,102.031694052,3,1,0.3884999999999999,True,False
CC(C)=C1OOO1,102.031694052,3,0,1.1312,True,False
CC(=C)C1OOO1,102.031694052,3,0,0.782,True,False
OC1C(O1)=C(O)C,102.031694052,3,2,0.1245,True,False
OC1=C(O1)C(O)C,102.031694052,3,2,0.12449999999999994,True,False
OC1C(O1)C(=O)C,102.031694052,3,1,-0.7074,True,False
OC1C(O1)C(O)=C,102.031694052,3,2,-0.22469999999999996,True,False
O=C1C(O1)C(O)C,102.031694052,3,1,-0.7074,True,False
CC1C(O1)=C(O)O,102.031694052,3,2,0.6901999999999999,True,False
CC1=C(O1)C(O)O,102.031694052,3,2,-0.4412,True,False
CC1C(O1)C(=O)O,102.031694052,2,1,-0.1417,True,False
C=C1C(O1)C(O)O,102.031694052,3,2,-0.7904000000000002,True,False
OC1C(C1)=C(O)O,102.031694052,3,3,0.07859999999999989,True,False
OC1=C(C1)C(O)O,102.031694052,3,3,-0.48710000000000003,True,False
OC1C(=C1)C(O)O,102.031694052,3,3,-1.4020000000000001,True,False
OC1C(C1)C(=O)O,102.031694052,2,2,-0.5482,True,False
O=C1C(C1)C(O)O,102.031694052,3,2,-1.1139000000000001,True,False
OC=1C(C1)C(O)O,102.031694052,3,3,-0.6312,True,False
C1C2(OC1)OCO2,102.031694052,3,0,0.06479999999999997,True,False
O1C2(OC1)COC2,102.031694052,3,0,-0.28279999999999994,True,False
C1C2(OC1)OOC2,102.031694052,3,0,0.06479999999999997,True,False
C1C2(CC1)OOO2,102.031694052,3,0,0.76,True,False
C1C2(CO1)OOC2,102.031694052,3,0,-0.28279999999999994,True,False
CCOC12C(O2)O1,102.031694052,3,0,0.06319999999999992,True,False
OCCC12C(O2)O1,102.031694052,3,1,-0.5484000000000002,True,False
OCOC12C(C2)O1,102.031694052,3,1,-0.5484,True,False
COCC12C(O2)O1,102.031694052,3,0,-0.2844,True,False
COOC12C(C2)O1,102.031694052,3,0,0.06320000000000003,True,False
OOCC12C(C2)O1,102.031694052,3,1,0.01729999999999987,True,False
OOOC12C(C2)C1,102.03169405199999,3,1,0.5700000000000001,True,False
OC1C2(O1)OCC2,102.031694052,3,1,-0.5484,True,False
CC1C2(O1)OCO2,102.031694052,3,0,0.06319999999999992,True,False
OC1C2(C1)OCO2,102.031694052,3,1,-0.5484,True,False
OC1C2(O1)COC2,102.031694052,3,1,-0.8960000000000001,True,False
CC1C2(O1)OOC2,102.031694052,3,0,0.06319999999999992,True,False
OC1C2(C1)OOC2,102.031694052,3,1,-0.5484,True,False
CC1C2(C1)OOO2,102.031694052,3,0,0.6159,True,False
CC(O)C12C(O2)O1,102.031694052,3,1,-0.55,True,False
OC(O)C12C(C2)O1,102.031694052,3,2,-1.1616000000000004,True,False
CC1C2(O1)C(O)O2,102.031694052,3,1,-0.55,True,False
OC1C2(C1)C(O)O2,102.031694052,3,2,-1.1616,True,False
OC1C2C(O)C1O2,102.031694052,3,2,-1.5108000000000004,True,False
O1C2OC(OC1)C2,102.03169405199999,3,0,0.06319999999999992,True,False
C1C2OC(OC1)O2,102.031694052,3,0,0.06319999999999992,True,False
O1C2CC(OO1)C2,102.031694052,3,0,0.41079999999999994,True,False
C1C2OC(OO1)C2,102.031694052,3,0,0.06320000000000003,True,False
C1C2OC(CO1)O2,102.031694052,3,0,-0.2844,True,False
CC1OC2C(O1)O2,102.031694052,3,0,0.06159999999999988,True,False
OC1OC2C(O1)C2,102.031694052,3,1,-0.55,True,False
OC1OC2C(C1)O2,102.031694052,3,1,-0.55,True,False
OC1C2OC(O1)C2,102.031694052,3,1,-0.55,True,False
CC1C2OC(O1)O2,102.031694052,3,0,0.06159999999999988,True,False
OC1C2OC(C1)O2,102.031694052,3,1,-0.55,True,False
COC(OC)=C=O,102.031694052,3,0,-0.047799999999999954,True,False
C=C=C(OC)OO,102.031694052,3,1,0.7486999999999999,True,False
C#CC(OC)OO,102.031694052,3,1,0.08169999999999994,True,False
COC(CO)=C=O,102.031694052,3,1,-0.6594,True,False
COC(C=O)=CO,102.031694052,3,1,0.23109999999999992,True,False
COC(C=O)C=O,102.031694052,3,0,-0.6008,True,False
CCC(=C=O)OO,102.031694052,3,1,0.6014999999999999,True,False
C=CC(=CO)OO,102.031694052,3,2,1.0614,True,False
CC=C(C=O)OO,102.031694052,3,1,0.5787,True,False
C=C=C(CO)OO,102.031694052,3,2,0.1370999999999999,True,False
C=CC(C=O)OO,102.031694052,3,1,0.22949999999999998,True,False
C#CC(CO)OO,102.031694052,3,2,-0.5299,True,False
OCC(CO)=C=O,102.031694052,3,2,-1.2710000000000001,True,False
OCC(C=O)=CO,102.031694052,3,2,-0.3804999999999999,True,False
OCC(C=O)C=O,102.031694052,3,1,-1.0073,True,False
C=CC1(OC)OO1,102.031694052,3,0,0.43439999999999995,True,False
COC1(OO)C=C1,102.031694052,3,1,0.3885,True,False
CCC1(C=O)OO1,102.031694052,3,0,0.25339999999999996,True,False
C=CC1(CO)OO1,102.031694052,3,1,-0.17720000000000008,True,False
COC1(C=O)OC1,102.031694052,3,0,-0.44179999999999997,True,False
C=CC1(OO)OC1,102.031694052,3,1,0.3884999999999999,True,False
O=CC1(OO)CC1,102.031694052,3,1,0.20749999999999996,True,False
OCC1(OO)C=C1,102.031694052,3,2,-0.22310000000000013,True,False
OCC1(C=O)OC1,102.031694052,3,1,-1.0534000000000001,True,False
COC=C=COO,102.031694052,3,1,0.7486999999999999,True,False
COCC#COO,102.031694052,3,1,0.08329999999999999,True,False
COC#CCOO,102.031694052,3,1,0.08329999999999999,True,False
COCOC=C=O,102.031694052,3,0,-0.047799999999999954,True,False
COCOC#CO,102.031694052,3,1,-0.10219999999999989,True,False
C=C=COCOO,102.031694052,3,1,0.7486999999999999,True,False
CC#COCOO,102.031694052,3,1,0.4309,True,False
C#CCOCOO,102.031694052,3,1,0.08329999999999999,True,False
OCC=C=COO,102.031694052,3,2,0.13709999999999994,True,False
OC=CC=COO,102.031694052,3,2,1.0614,True,False
O=CCC=COO,102.031694052,3,1,0.5787,True,False
OCCC#COO,102.031694052,3,2,-0.18070000000000014,True,False
OC=C=CCOO,102.031694052,3,2,0.7027999999999999,True,False
O=CC=CCOO,102.031694052,3,1,0.23109999999999992,True,False
OCC#CCOO,102.031694052,3,2,-0.5283000000000002,True,False
O=C=CCCOO,102.031694052,3,1,0.25389999999999996,True,False
OC#CCCOO,102.031694052,3,2,0.19949999999999996,True,False
OC=COC=CO,102.031694052,3,2,1.0614,True,False
OCCOC=C=O,102.031694052,3,1,-0.6594,True,False
O=CCOC=CO,102.031694052,3,1,0.23110000000000003,True,False
OCCOC#CO,102.031694052,3,2,-0.7138,True,False
O=CCOCC=O,102.031694052,3,0,-0.5992000000000002,True,False
COC#COOC,102.031694052,3,0,0.12919999999999998,True,False
COCOOC#C,102.031694052,3,0,0.1292000000000001,True,False
C=C=COOOC,102.031694052,3,0,0.7945999999999999,True,False
CC#COOOC,102.031694052,3,0,0.4768,True,False
C#CCOOOC,102.031694052,3,0,0.12919999999999998,True,False
OOC=COC=C,102.03169405199999,3,1,1.1073,True,False
OOC#COCC,102.03169405199999,3,1,0.4308999999999999,True,False
OOCCOC#C,102.03169405199999,3,1,0.08329999999999993,True,False
OC=C=COOC,102.031694052,3,1,0.7486999999999999,True,False
O=CC=COOC,102.031694052,3,0,0.2769999999999999,True,False
OCC#COOC,102.031694052,3,1,-0.48240000000000016,True,False
O=C=CCOOC,102.031694052,3,0,-0.047800000000000065,True,False
OC#CCOOC,102.031694052,3,1,-0.10220000000000007,True,False
OC=COOC=C,102.031694052,3,1,1.1073,True,False
O=C=COOCC,102.031694052,3,0,0.29979999999999996,True,False
OC#COOCC,102.031694052,3,1,0.2453999999999999,True,False
O=CCOOC=C,102.031694052,3,0,0.277,True,False
OCCOOC#C,102.031694052,3,1,-0.48239999999999994,True,False
COC=COC=O,102.031694052,3,0,0.27699999999999997,True,False
COC#COCO,102.031694052,3,1,-0.4824,True,False
CC=C=COOO,102.031694052,3,1,1.0963,True,False
C=CC=COOO,102.031694052,3,1,1.1073,True,False
CCC#COOO,102.031694052,3,1,0.7785,True,False
C=C=CCOOO,102.031694052,3,1,0.7486999999999999,True,False
CC#CCOOO,102.031694052,3,1,0.4309,True,False
C#CCCOOO,102.031694052,3,1,0.4309,True,False
CC=COOC=O,102.031694052,3,0,0.6246,True,False
C=C=COOCO,102.031694052,3,1,0.18299999999999988,True,False
CC#COOCO,102.031694052,3,1,-0.13479999999999998,True,False
C=CCOOC=O,102.031694052,3,0,0.27699999999999997,True,False
C#CCOOCO,102.031694052,3,1,-0.4824,True,False
OC=C=COCO,102.031694052,3,2,0.13709999999999994,True,False
OCC=COC=O,102.031694052,3,1,-0.3346,True,False
O=CC=COCO,102.031694052,3,1,-0.33460000000000006,True,False
OCC#COCO,102.031694052,3,2,-1.0940000000000003,True,False
OC=CCOC=O,102.031694052,3,1,0.23110000000000003,True,False
O=C=CCOCO,102.031694052,3,1,-0.6594,True,False
OC#CCOCO,102.031694052,3,2,-0.7138000000000002,True,False
O=CCCOC=O,102.031694052,3,0,-0.25160000000000005,True,False
C#COCOOC,102.031694052,3,0,0.12919999999999998,True,False
C=COOOC=C,102.031694052,3,0,1.1531999999999998,True,False
CCOOOC#C,102.031694052,3,0,0.47679999999999995,True,False
C=COCOC=O,102.031694052,3,0,0.27699999999999997,True,False
C#COCOCO,102.031694052,3,1,-0.4824,True,False
OC1=C(OC)OC1,102.031694052,3,1,0.39009999999999995,True,False
OC=1C(OC)OC1,102.031694052,3,1,0.3884999999999999,True,False
O=C1C(OC)OC1,102.031694052,3,0,-0.44179999999999997,True,False
CC1=C(OO)OC1,102.031694052,3,1,0.7377,True,False
CC=1C(OO)OC1,102.031694052,3,1,0.7361,True,False
C=C1C(OO)OC1,102.031694052,3,1,0.3884999999999999,True,False
OC1C(OO)=CC1,102.031694052,3,2,0.1245,True,False
OC1=C(OO)CC1,102.031694052,3,2,1.0393999999999999,True,False
OC1C(OO)C=C1,102.031694052,3,2,-0.22469999999999996,True,False
OC=1C(OO)CC1,102.031694052,3,2,0.6901999999999999,True,False
O=C1C(OO)CC1,102.031694052,3,1,0.20749999999999996,True,False
OC1C(=CO)OC1,102.031694052,3,2,-0.22310000000000013,True,False
OC1=C(CO)OC1,102.031694052,3,2,-0.22150000000000003,True,False
OC=1C(CO)OC1,102.031694052,3,2,-0.22310000000000008,True,False
OC1C(C=O)OC1,102.031694052,3,1,-1.0550000000000002,True,False
O=C1C(CO)OC1,102.031694052,3,1,-1.0534000000000001,True,False
CC1=C(OC)OO1,102.031694052,3,0,1.18962,True,False
C=C1C(OC)OO1,102.031694052,3,0,0.43439999999999995,True,False
OC1C(OC)=CO1,102.031694052,3,1,-0.17720000000000002,True,False
OC1=C(OC)CO1,102.031694052,3,1,0.39009999999999995,True,False
O=C1C(OC)CO1,102.031694052,3,0,-0.44179999999999997,True,False
OC1C(=CC)OO1,102.031694052,3,1,0.17039999999999994,True,False
OC1=C(CC)OO1,102.031694052,3,1,1.1406,True,False
OC1C(C=C)OO1,102.031694052,3,1,-0.17880000000000007,True,False
O=C1C(CC)OO1,102.031694052,3,0,0.25339999999999996,True,False
CC1C(OO)=CO1,102.031694052,3,1,0.7361,True,False
CC1=C(OO)CO1,102.031694052,3,1,0.7377,True,False
C=C1C(OO)CO1,102.031694052,3,1,0.3884999999999999,True,False
CC1C(=CO)OO1,102.031694052,3,1,0.7361,True,False
CC1=C(CO)OO1,102.031694052,3,1,0.6733199999999999,True,False
CC1C(C=O)OO1,102.031694052,3,0,-0.09580000000000011,True,False
C=C1C(CO)OO1,102.031694052,3,1,-0.17720000000000008,True,False
OC1C(CO)=CO1,102.031694052,3,2,-0.7888000000000002,True,False
OC1C(=CO)CO1,102.031694052,3,2,-0.22310000000000013,True,False
OC1=C(CO)CO1,102.031694052,3,2,-0.22150000000000003,True,False
OC1C(C=O)CO1,102.031694052,3,1,-0.8499000000000001,True,False
O=C1C(CO)CO1,102.031694052,3,1,-0.8483,True,False
OCC1C(=CO)O1,102.031694052,3,2,-0.2230999999999999,True,False
OCC1=C(CO)O1,102.031694052,3,2,-0.7872000000000001,True,False
O=CC1C(CO)O1,102.031694052,3,1,-1.055,True,False
COC1=C(OC)O1,102.031694052,3,0,0.436,True,False
OOC1C(=CC)O1,102.031694052,3,1,0.7361,True,False
OOC1=C(CC)O1,102.031694052,3,1,1.0853,True,False
OOC1C(C=C)O1,102.031694052,3,1,0.38689999999999997,True,False
COC1C(OO)=C1,102.031694052,3,1,0.3885,True,False
COC1=C(OO)C1,102.031694052,3,1,0.7377,True,False
COC=1C(OO)C1,102.031694052,3,1,0.3885,True,False
OOC1C(CO)=C1,102.031694052,3,2,-0.22309999999999997,True,False
OOC1C(=CO)C1,102.031694052,3,2,0.6902,True,False
OOC1=C(CO)C1,102.031694052,3,2,0.1261,True,False
OOC1C(C=O)C1,102.031694052,3,1,0.0633999999999999,True,False
OOC=1C(CO)C1,102.031694052,3,2,-0.018000000000000016,True,False
COC1C(=CO)O1,102.031694052,3,1,0.3885,True,False
COC1=C(CO)O1,102.031694052,3,1,-0.17560000000000003,True,False
COC1C(C=O)O1,102.031694052,3,0,-0.4434,True,False
COC1OC=CO1,102.031694052,3,0,0.4344,True,False
OOC=1OCCC1,102.03169405199999,3,1,0.7376999999999999,True,False
OOC1OCC=C1,102.03169405199999,3,1,0.3885,True,False
OOC1OC=CC1,102.03169405199999,3,1,0.7361,True,False
OC=C1OCCO1,102.031694052,3,1,0.39009999999999995,True,False
OCC1OC=CO1,102.031694052,3,1,-0.17720000000000002,True,False
O=CC1OCCO1,102.031694052,3,0,-0.44179999999999997,True,False
COC1=COOC1,102.031694052,3,0,0.436,True,False
COC1=CCOO1,102.031694052,3,0,0.436,True,False
COC1C=COO1,102.031694052,3,0,0.4344,True,False
CCC=1OOOC1,102.031694052,3,0,1.1312,True,False
CC=C1OOOC1,102.031694052,3,0,0.7836,True,False
C=CC1OOOC1,102.031694052,3,0,0.43439999999999995,True,False
COC=1OCOC1,102.031694052,3,0,0.43600000000000005,True,False
CC=C1OCOO1,102.031694052,3,0,0.7836000000000001,True,False
C=CC1OCOO1,102.031694052,3,0,0.43439999999999995,True,False
OCC1=COOC1,102.031694052,3,1,-0.17559999999999998,True,False
OC=C1COOC1,102.031694052,3,1,0.39009999999999995,True,False
O=CC1COOC1,102.031694052,3,0,-0.23670000000000002,True,False
OOC1=CCOC1,102.031694052,3,1,0.39009999999999995,True,False
OOC=1CCOC1,102.031694052,3,1,0.7376999999999999,True,False
OOC1C=COC1,102.031694052,3,1,0.3885,True,False
OCC1=CCOO1,102.031694052,3,1,-0.17559999999999998,True,False
OC=C1CCOO1,102.031694052,3,1,0.7377,True,False
O=CC1CCOO1,102.031694052,3,0,-0.09420000000000006,True,False
OCC1C=COO1,102.031694052,3,1,-0.17720000000000002,True,False
OCC=1OCOC1,102.031694052,3,1,-0.17559999999999998,True,False
OC=C1OCOC1,102.031694052,3,1,0.39009999999999995,True,False
O=CC1OCOC1,102.031694052,3,0,-0.44179999999999997,True,False
OCC(C)=C1OO1,102.031694052,3,1,0.172,True,False
O=CC(C)C1OO1,102.031694052,3,0,0.10929999999999995,True,False
OC=C(C)C1OO1,102.031694052,3,1,0.7361,True,False
OCC(=C)C1OO1,102.031694052,3,1,-0.17720000000000002,True,False
CCC(O)=C1OO1,102.031694052,3,1,1.0853,True,False
C=CC(O)C1OO1,102.031694052,3,1,-0.17880000000000001,True,False
CC=C(O)C1OO1,102.031694052,3,1,0.7361,True,False
CCC(=O)C1OO1,102.031694052,3,0,0.25339999999999996,True,False
OCC(O)C=1OC1,102.031694052,3,2,-0.7888,True,False
OCC(O)=C1OC1,102.031694052,3,2,-0.22150000000000009,True,False
O=CC(O)C1OC1,102.031694052,3,1,-1.0550000000000002,True,False
OC=C(O)C1OC1,102.031694052,3,2,0.3425999999999999,True,False
OCC(=O)C1OC1,102.031694052,3,1,-1.0534000000000001,True,False
OOC(O)C1=CC1,102.03169405199999,3,2,0.12450000000000006,True,False
OOC(O)=C1CC1,102.03169405199999,3,2,1.0394,True,False
OOC(O)C1C=C1,102.03169405199999,3,2,-0.01959999999999995,True,False
OOC(=O)C1CC1,102.03169405199999,3,1,0.4126,True,False
COC(C)=C1OO1,102.031694052,3,0,0.7836,True,False
COC(=C)C1OO1,102.031694052,3,0,0.43439999999999995,True,False
OOC(C)C=1OC1,102.031694052,3,1,0.7361,True,False
OOC(C)=C1OC1,102.031694052,3,1,0.7377,True,False
OOC(=C)C1OC1,102.031694052,3,1,0.3884999999999999,True,False
COC(O)C=1OC1,102.031694052,3,1,-0.17719999999999997,True,False
COC(O)=C1OC1,102.031694052,3,1,0.39009999999999995,True,False
COC(=O)C1OC1,102.031694052,3,0,-0.4418000000000002,True,False
OOCOC1=CC1,102.03169405199999,3,1,0.7377,True,False
OOCOC1C=C1,102.03169405199999,3,1,0.3885,True,False
COCC=C1OO1,102.031694052,3,0,0.43600000000000005,True,False
COC=CC1OO1,102.031694052,3,0,0.43439999999999995,True,False
COCOC=1OC1,102.031694052,3,0,0.43600000000000005,True,False
CC=COC1OO1,102.031694052,3,0,0.782,True,False
C=CCOC1OO1,102.031694052,3,0,0.43439999999999995,True,False
OOCC=C1OC1,102.031694052,3,1,0.39009999999999995,True,False
OOCCC=1OC1,102.031694052,3,1,0.7376999999999999,True,False
OOC=CC1OC1,102.031694052,3,1,0.3884999999999999,True,False
OCCC=C1OO1,102.031694052,3,1,0.17199999999999993,True,False
OCC=CC1OO1,102.031694052,3,1,-0.17720000000000002,True,False
OC=CCC1OO1,102.031694052,3,1,0.7361,True,False
O=CCCC1OO1,102.031694052,3,0,0.25339999999999996,True,False
OCCOC=1OC1,102.031694052,3,1,-0.17559999999999998,True,False
OC=COC1OC1,102.031694052,3,1,0.3884999999999999,True,False
