SMILES,MW,HBA,HBD,LogP,Valid,Error
NC1=NC2(O)NN(ON(O1)O2)NC(=O)O,222.034881912,10,5,-3.0671000000000004,True,False
ON1OC2(N)OC(=NN(N1)O2)OC(O)=N,222.034881912,11,5,-2.3434299999999997,True,False
ON1NC2(O)OC(=NN(N1)O2)N=C(O)O,222.034881912,10,6,-2.7742,True,False
N=C1OC2(N)OC(ON(O1)O2)=NN(O)N,222.034881912,12,4,-2.5157299999999996,True,False
O=C1OC2(N)N=C(ON(N1)O2)ON(O)N,222.034881912,11,4,-2.7575000000000003,True,False
OC1=NC2(O)OC(ON(N1)O2)=NN(O)N,222.034881912,11,5,-2.9465,True,False
O=C1OC2(O)OC(NN(O1)N2)=NN(O)N,222.03488191199997,11,5,-3.150899999999999,True,False
OC1=NC2(O)ON(OC(O1)=N2)ON(N)N,222.034881912,11,4,-3.0349999999999997,True,False
N=C1OC2(O)ON(OC(=N1)O2)NN(O)N,222.034881912,11,5,-2.9091300000000007,True,False
N=C1OC2(O)NN(OC(O1)=N2)NN(O)O,222.034881912,12,6,-2.82063,False,False
OC1=NC2(O)NN(OC(=N1)N2)ON(O)O,222.034881912,11,6,-2.858,False,False
ON1OC2(O)OC(N=C(O1)N2)=NN(O)N,222.034881912,11,5,-3.0303,True,False
NN1OC(=O)NC2(O)NN(O1)N2C(=O)O,222.034881912,9,5,-3.0177,True,False
ON1NN(O)OC2(N)N=C(O1)N2C(=O)O,222.034881912,10,5,-2.4151999999999996,True,False
ON1ON(O)OC2(O)NC(=N1)N2C(=O)N,222.034881912,10,5,-2.9808999999999997,True,False
N=C1N=C(O)OC2(N)ON(O1)N2N(O)O,222.034881912,10,5,-2.1734299999999998,True,False
O=C1NC(=N)OC2(O)ON(N1)N2N(O)O,222.034881912,10,6,-2.7712299999999996,True,False
O=C1ON(O)NC2(O)N=C(N1)N2N(O)O,222.034881912,11,6,-2.8924,False,False
NN1ON2OC(N1C(=O)OC(=O)O)(N)N2,222.034881912,10,4,-2.6243000000000007,True,False
NN1ON2OC(N1C(=N)OC(O)=N)(O)O2,222.034881912,10,5,-2.53416,True,False
NN1ON2OC(N1C(=O)NC(O)=N)(O)O2,222.034881912,9,5,-2.77593,True,False
ON(ON(N)OC(O)=N)N1C2(O)OC1=N2,222.034881912,11,5,-2.6553299999999997,True,False
O=C(NN(O)NC(O)=N)N1C2(O)ON1O2,222.034881912,8,6,-2.68743,True,False
NC(ON1OC2(N)ON(O1)O2)=NC(=O)N,222.034881912,9,3,-2.846,True,False
N=C(NN1OC2(N)ON(O1)N2)OC(=O)O,222.034881912,10,5,-2.46403,True,False
NC(=NN1OC2(O)ON(N1)O2)OC(O)=N,222.034881912,10,5,-2.8253299999999997,True,False
ON(NC1=NC2(N)ON(O1)N2)OC(=O)O,222.034881912,11,5,-2.5852000000000004,True,False
ON(N=C1NC2(N)ON(N1)O2)OC(=O)O,222.034881912,9,5,-2.5852000000000004,True,False
NN(OC=1OC2(O)ON(N1)N2)NC(=O)O,222.034881912,10,5,-3.0670999999999995,True,False
ON(NC=1NC2(O)ON(N1)N2)OC(=O)O,222.034881912,11,6,-2.9786000000000006,False,False
NC(ON1OC2(O)N=C(O1)N2)=NN(O)O,222.034881912,11,5,-3.0303,True,False
ON(OC=1OC2(O)OC(N1)=N2)ON(N)N,222.034881912,12,4,-3.1188000000000007,True,False
N=C(N=C1OC2(N)ON(O1)N2)ON(O)O,222.034881912,11,5,-2.4272299999999998,True,False
N=C(NC1=NC2(N)ON(O1)O2)ON(O)O,222.034881912,11,5,-2.4272300000000007,True,False
N=C(N=C1OC2(N)ON(N1)O2)ON(O)O,222.034881912,10,5,-2.4272299999999998,True,False
ON1N=C2OC(N(N(O)O1)C(=O)N)(N)O2,222.034881912,10,4,-2.5875,True,False
ON1N=C2OC(N(N(O)N1)C(=O)O)(O)N2,222.034881912,10,6,-2.8085999999999998,True,False
ON1ON2OC(N(C(=O)N1)C(=N)N)(O)O2,222.034881912,9,5,-2.85973,True,False
OC=1NN2OC(N(C(=O)N1)N(O)O)(O)N2,222.034881912,9,6,-2.8085999999999998,True,False
ON1OC2=NC(ON(O1)OC(=O)N)(N)N2,222.034881912,11,4,-2.7575000000000003,True,False
ON1N=C2OC(NN(O1)OC(=O)O)(N)N2,222.034881912,11,5,-2.5852000000000004,True,False
NN1OC2=NC(ON(O1)N=C(O)O)(O)N2,222.034881912,10,5,-2.8627,True,False
ON1NN2OC(N=C(O1)N=C(O)O)(N)O2,222.034881912,10,5,-2.3808000000000002,True,False
ON1NN2OC(N=C(O1)OC(=O)N)(O)N2,222.034881912,11,5,-3.1509,True,False
NN1NN2OC(N=C(O1)N=C(O)O)(O)O2,222.034881912,10,5,-2.8626999999999994,True,False
O=C1ON2OC(ON(O1)NC(=N)N)(N)O2,222.03488191199997,10,4,-2.6363300000000005,True,False
OC1=NN2OC(ON(O1)OC(=O)N)(N)N2,222.034881912,10,4,-2.6737,True,False
O=C1ON2OC(ON(N1)OC(O)=N)(N)N2,222.034881912,10,5,-2.46403,True,False
O=C1ON2NC(ON(O1)NC(=O)N)(O)N2,222.034881912,10,5,-3.2715,True,False
OC1=NN2OC(NN(N1)OC(O)=N)(O)O2,222.034881912,10,6,-2.65303,True,False
ON1N=C2OC(N=C(O1)ON(N)N)(O)O2,222.034881912,12,4,-3.1188000000000002,True,False
O=C1N=C2OC(NN(O1)ON(N)N)(O)O2,222.034881912,11,4,-3.2393999999999994,True,False
O=C1NC2=NC(ON(O1)NN(O)O)(O)N2,222.034881912,11,6,-3.0624,False,False
OC=1NC=2OC(NN(N1)ON(O)O)(O)N2,222.034881912,11,6,-2.858,False,False
NC=1ON2OC(N=C(N1)ON(O)O)(O)N2,222.034881912,12,5,-3.0303,True,False
N=C1ON2OC(NC(=N1)ON(O)O)(O)N2,222.034881912,11,6,-2.82063,False,False
NN1OC(=O)OC2(N)OC(=O)ON(N)N12,222.034881912,12,3,-2.7966000000000006,True,False
O=C1OC(N)=NC2(O)ON(N)ON(O)N12,222.034881912,11,4,-3.0693999999999995,True,False
O=C1N=C(O)NC2(O)NN(O)ON(O)N12,222.034881912,9,6,-2.8085999999999998,True,False
O=C1ON(N)NC2(O)ON(N)OC(=O)N12,222.034881912,11,4,-3.19,True,False
O=C1ON(O)NC2(O)ON(O)NC(=N)N12,222.03488191199997,10,6,-2.7712299999999996,True,False
ON1N2C(ON2O)(O)N=C(O)OC(=N)N1,222.034881912,10,6,-2.56683,True,False
ON1N2C(ON2O)(O)N=C(O)OC(N)=N1,222.034881912,11,5,-2.7765,True,False
NN1N2C(OC2=O)(O)ON(N)NC(=O)O1,222.034881912,10,4,-3.1900000000000004,True,False
ON1N2C(NC2=O)(O)ON(O)N=C(O)N1,222.034881912,9,6,-2.8085999999999998,True,False
O=C1N2C(OC2=N)(N)ON(O)ON(O)N1,222.034881912,10,5,-2.3778300000000003,True,False
N=C1N2C(ON2O)(O)ON(O)NC(=N)O1,222.034881912,10,6,-2.5294599999999994,True,False
ON1OC(=N)OC2(N)N=C(O)ON(N1)O2,222.034881912,11,5,-2.34343,True,False
ON1NC(=O)NC2(N)OC(=N)ON(O1)O2,222.034881912,10,5,-2.5478300000000003,True,False
ON1OC(=O)NC2(N)OC(=N)ON(O1)N2,222.034881912,11,5,-2.5478300000000007,True,False
NN1OC(=N)OC2(O)OC(=N)ON(O1)N2,222.034881912,12,5,-2.787960000000001,True,False
OC1=NC(=O)OC2(N)NN(N)ON(O1)O2,222.034881912,10,4,-2.6737,True,False
O=C1OC(=O)OC2(N)ON(N)NN(N1)O2,222.03488191199997,11,4,-2.8781,True,False
N=C1N=C(N)OC2(O)ON(N)ON(O1)O2,222.034881912,11,4,-2.9976300000000005,True,False
N=C1OC(=N)OC2(O)NN(O)NN(O1)O2,222.034881912,12,6,-2.6994599999999997,False,False
O=C1NC(=N)OC2(O)NN(O)ON(O1)N2,222.034881912,11,6,-2.94123,False,False
OC1=NC(O)=NC2(O)ON(N)NN(O1)O2,222.034881912,10,5,-2.8627,True,False
OC1=NC(O)=NC2(O)NN(O)ON(N1)O2,222.034881912,10,6,-2.7742000000000004,True,False
NN1OC(O)=NC2(N)ON(O)OC(=N1)O2,222.034881912,11,4,-2.5531,True,False
O=C1NN(O)OC2(N)N=C(O)ON(O1)N2,222.034881912,10,5,-2.5852,True,False
OC1=NN(O)OC2(N)N=C(O)NN(O1)O2,222.034881912,10,5,-2.3808,True,False
N=C1ON(N)OC2(O)OC(=O)NN(N1)O2,222.034881912,10,5,-3.0297300000000007,True,False
O=C1ON(O)NC2(O)OC(=N)ON(N1)N2,222.03488191199997,11,6,-2.9412300000000005,False,False
N=C1NN(O)NC2(O)OC(=O)ON(N1)O2,222.034881912,10,6,-2.94123,True,False
NC=1NN(O)OC2(O)OC(O)=NN(N1)O2,222.034881912,11,5,-2.9464999999999986,True,False
ON1ON(O)OC2(N)N=C(N)OC(O1)=N2,222.034881912,12,4,-2.6369,True,False
ON1ON(N)OC2(O)OC(N)=NC(O1)=N2,222.034881912,12,4,-3.118799999999999,True,False
ON1ON(N)OC2(O)N=C(O)NC(O1)=N2,222.034881912,11,5,-2.946499999999999,True,False
ON1ON(N)OC2(O)OC(O)=NC(=N1)N2,222.034881912,11,5,-2.946499999999999,True,False
NN1ON(O)OC2(O)NC(=N)OC(=N1)O2,222.034881912,11,5,-2.90913,True,False
NN1NN(O)OC2(O)OC(=N)OC(O1)=N2,222.034881912,12,5,-2.9091299999999993,True,False
NN1NN(O)OC2(O)OC(=O)N=C(N1)O2,222.034881912,11,5,-3.150899999999999,True,False
O=C1NN(O)NC2(N)ON(O)N=C(O1)O2,222.034881912,11,5,-2.6689999999999996,True,False
O=C1ON(O)OC2(N)ON(O)NC(N1)=N2,222.03488191199997,11,5,-2.6689999999999996,True,False
O=C1NN(N)NC2(O)ON(O)N=C(O1)O2,222.034881912,11,5,-3.1508999999999996,True,False
O=C1ON(N)OC2(O)NN(O)NC(=N1)O2,222.034881912,11,5,-3.1509,True,False
N=C1NN(O)OC2(O)NN(O)N=C(O1)O2,222.034881912,11,6,-2.82063,False,False
N=C1NN(O)OC2(O)NN(O)OC(=N1)O2,222.034881912,10,6,-2.8206300000000004,True,False
NC1=NN(O)OC2(O)ON(O)N=C(O1)N2,222.034881912,12,5,-3.0302999999999995,True,False
ON1N=C2OC(O2)(N)NC(=N)ON(O)O1,222.034881912,11,5,-2.42723,True,False
ON1OC2=NC(N2)(N)N=C(O)ON(O)O1,222.034881912,11,5,-2.4645999999999995,True,False
ON1NC=2OC(N2)(O)N=C(N)ON(O)O1,222.034881912,12,5,-3.0303000000000004,True,False
ON1N=C2OC(O2)(O)N=C(O)NN(N)O1,222.034881912,11,5,-2.9465000000000003,True,False
ON1ON2OC(O2)(N)N=C(N)OC(O)=N1,222.034881912,11,4,-2.5530999999999997,True,False
ON1NN2OC(O2)(O)OC(=N)NC(=N)O1,222.034881912,11,6,-2.69946,False,False
ON1ON2OC(N2)(O)NC(=O)OC(=N)N1,222.034881912,10,6,-2.9412300000000005,True,False
ON1NN2OC(N2)(O)N=C(O)OC(O)=N1,222.034881912,10,6,-2.7742,True,False
NN1ON2NC(N2)(O)OC(O)=NC(=O)O1,222.034881912,10,5,-3.0671,True,False
O=C1ON2OC(N2)(N)N=C(O)ON(O)N1,222.03488191199997,10,5,-2.5851999999999995,True,False
O=C1ON2NC(N2)(N)OC(=O)ON(O)N1,222.034881912,11,5,-2.789600000000001,True,False
N=C1NN2OC(O2)(N)OC(=O)ON(N)O1,222.034881912,11,4,-2.6363300000000005,True,False
N=C1ON2NC(N2)(O)OC(=N)ON(O)O1,222.034881912,12,6,-2.69946,False,False
O=C1NN2OC(O2)(O)OC(N)=NN(O)N1,222.034881912,10,5,-3.150899999999999,True,False
NC1=NN2OC(O2)(O)N=C(O)ON(N)O1,222.034881912,11,4,-3.035,True,False
OC=1NN2OC(O2)(O)NC(O)=NN(O)N1,222.034881912,10,6,-2.774199999999999,True,False
OC=1ON2NC(N2)(O)OC(=O)NN(O)N1,222.034881912,10,6,-2.9785999999999997,True,False
ON1N=C2OC(O2)(N)ON(N)NC(=O)O1,222.034881912,11,4,-2.7575000000000003,True,False
NN1OC=2OC(N2)(N)NN(O)OC(=O)O1,222.034881912,12,4,-2.7574999999999994,True,False
NN1OC=2OC(N2)(O)NN(O)OC(=N)O1,222.034881912,12,5,-2.90913,True,False
OC=1ON2OC(O2)(N)NN(O)NC(=O)N1,222.034881912,9,5,-2.5851999999999995,True,False
O=C1ON2OC(N2)(N)ON(O)OC(N)=N1,222.03488191199997,11,4,-2.7575000000000003,True,False
N=C1NN2OC(O2)(O)NN(N)OC(=O)O1,222.034881912,11,5,-3.0297300000000007,True,False
OC=1NN2OC(O2)(O)NN(N)OC(=O)N1,222.034881912,10,5,-3.0670999999999995,True,False
OC1=NN2NC(N2)(O)ON(O)OC(O)=N1,222.034881912,10,6,-2.7742,True,False
OC=1NN2OC(O2)(O)ON(O)N=C(N)N1,222.034881912,11,5,-2.9465,True,False
N=C1NN2OC(O2)(O)ON(O)NC(O)=N1,222.034881912,9,6,-2.73683,True,False
OC(=O)N1C2(O)ON3NC(NN1N23)(O)O,222.034881912,10,6,-4.201499999999999,True,False
N=C1OC2(O)N3N(N)OC(ON3N12)(O)O,222.034881912,11,5,-4.132029999999999,True,False
O=C1N(N2OC(O2)(O)N)C3(N)ON(O)N13,222.034881912,10,4,-3.4985,True,False
N=C1N2C(N1N3OC(O3)(O)NN2O)(O)O,222.034881912,10,6,-4.04353,True,False
ON1N(N(O)O)C2(O)OC3(O)N=C(N12)N3,222.034881912,12,6,-3.6827999999999994,False,False
N=C1N(N(O)N)C2(O)OC3(O)ON(N12)O3,222.034881912,10,5,-3.6501299999999994,True,False
NN1N2C3(O)OC(OC(=O)N13)(N)ON2O,222.034881912,11,4,-3.4985,True,False
ON1N(N(N)N)C23OC(OC(=O)N13)(O)O2,222.034881912,11,4,-3.4984999999999995,True,False
OC1=NC2(O)N3C(N1N3N2N(O)O)(O)O,222.034881912,11,6,-3.9108999999999994,False,False
O=C1OC2(N)NN(O)ON3N2C(N13)(O)O,222.034881912,11,5,-3.8918999999999997,True,False
ON1OC2(N)OC(NN3OC(N13)(O)O)=N2,222.034881912,12,5,-3.9413,True,False
ON1NC2(O)OC(ON3NC(N13)(O)O)=N2,222.034881912,12,6,-4.334699999999999,False,False
ON1OC2(O)OC(NN3NC(N13)(O)O)=N2,222.034881912,12,6,-4.334699999999998,False,False
ON1OC2(O)OC3(O)NN(N13)N2C(=O)N,222.034881912,10,5,-3.891899999999999,True,False
OC(O)=NN1OC2(N)NC3(O)ON(N12)O3,222.034881912,10,5,-3.291799999999999,True,False
OC(O)=NN1NC2(O)OC3(O)ON(N12)N3,222.034881912,10,6,-3.6852,True,False
ON(O)N=C1OC2(O)OC3(N)ON(N12)N3,222.034881912,11,5,-3.4593999999999996,True,False
ON(O)N1C2(O)NC3(O)OC(=N)N3N1O2,222.034881912,11,6,-3.5616299999999996,False,False
OC(=O)N1C2(N)OC3(N)ON(O)ON1N23,222.034881912,10,4,-2.9328000000000003,True,False
OC(=O)N1C2(O)OC3(N)NN(O)ON1N23,222.034881912,10,5,-3.326199999999999,True,False
NC(=O)N1C2(O)OC3(O)ON(N)ON1N23,222.034881912,10,4,-3.9803999999999995,True,False
ON1OC2(O)NC3(O)ON(N13)OC(N)=N2,222.034881912,12,5,-3.941299999999999,True,False
ON(O)N1C2(N)OC3(O)OC(=NN1O2)N3,222.034881912,12,5,-3.459399999999999,True,False
ON(O)N1C2(N)OC3(O)ON(NC1=N2)O3,222.034881912,12,5,-3.459399999999999,True,False
NN(O)N1C2(O)OC3(O)ON(N=C1O2)N3,222.034881912,12,5,-3.941299999999999,True,False
N=C(O)N1C2(N)ON3OC(N3N1O2)(O)O,222.034881912,10,5,-3.5663300000000002,True,False
ON(O)N=C1OC2(N)ON3N2C(N13)(O)O,222.034881912,11,5,-3.771299999999999,True,False
O=C1N2C(N3C(N1N3N)(O)O)(O)ON2O,222.034881912,10,5,-4.203799999999999,True,False
OC=1NC2(O)ON3OC(N3N(N1)N2)(O)O,222.034881912,11,6,-4.2509,False,False
O=C1OC2(O)ON3NC(N3N(N1)N2)(O)O,222.034881912,11,6,-4.4552999999999985,False,False
NN1OC2(O)ON3OC(N3C(=N1)O2)(O)N,222.034881912,12,4,-4.029799999999999,True,False
ON1OC(N)=NC2(O)ON3N2C(N13)(O)O,222.034881912,12,5,-4.253199999999999,True,False
O=C1ON(O)NC2(O)ON3N2C(N13)(O)N,222.03488191199997,11,5,-3.891899999999999,True,False
O=C1NC(N1N2OC3(N)ON(O2)O3)(O)N,222.034881912,10,4,-3.6685,True,False
ON1NN2OC(N3C(N1C3=N)(O)O)(O)O2,222.034881912,10,6,-4.04353,True,False
ON1ON2OC(N=C3NC(N13)(O)N)(O)O2,222.034881912,12,5,-3.9412999999999987,True,False
O=C(N1C2(O)OC3(N)NN1N23)ON(O)O,222.034881912,11,5,-3.4099999999999993,True,False
O=C1OC2(N)OC3(O)NN(O)ON(N12)N3,222.034881912,11,5,-3.58,True,False
O=C1NC2(N)OC3(O)ON(O)ON(N12)N3,222.034881912,10,5,-3.579999999999999,True,False
O=C1NC2(O)OC3(O)NN(O)NN(N12)O3,222.034881912,10,6,-3.973399999999998,True,False
ON1NC2(N)OC3(O)ON(O)N=C(N12)O3,222.034881912,12,5,-3.459399999999999,True,False
ON1N=C(O)OC2(O)OC3(N)N2N(O)N13,222.034881912,11,5,-3.2056,True,False
ON1OC(=N)OC2(O)NC3(O)ON(N13)N2,222.034881912,12,6,-3.73163,False,False
ON1NN(O)NC2(O)OC3(O)N=C(N13)O2,222.034881912,12,6,-3.8527999999999993,False,False
OC1=NN(O)OC2(O)NC3(O)ON(N13)N2,222.034881912,11,6,-3.769,False,False
ON1N=C2OC(O2)(N)OC3(O)NN(O)N13,222.034881912,12,5,-3.4594,True,False
NN1ON2OC(O2)(O)NC3(O)N=C(O)N13,222.034881912,11,5,-3.857499999999998,True,False
NC(=N)N1C(N2C3(O)ON2ON1O3)(O)O,222.034881912,10,5,-4.13203,True,False
NN1N2C(N3C(N1N3O)(O)OC2=O)(O)O,222.034881912,11,5,-4.203799999999999,True,False
ON1N2C3(N)OC(=N)N(N(O1)O3)C2(O)O,222.034881912,11,5,-3.650129999999999,True,False
ON1N2C3(O)OC(=O)N(N(N1)N3)C2(O)O,222.034881912,11,6,-4.2852999999999986,False,False
O=C1N2C(ON3OC(N13)(N)NN2O)(O)O,222.034881912,10,5,-3.8918999999999997,True,False
O=C1N2C(ON3NC(N13)(O)NN2O)(O)O,222.034881912,10,6,-4.2852999999999986,True,False
ON1NC(N2N3OC(OC2=N1)(N)O3)(O)O,222.034881912,12,5,-3.9413,True,False
ON1N2C(ON(O1)OC3(O)OC2=N3)(N)N,222.034881912,12,4,-3.5479000000000003,True,False
O=C1N2C(ON(N1)OC3(N)ON2N3)(O)O,222.034881912,10,5,-4.0619000000000005,True,False
O=C1N2C(ON(O1)OC3(O)NN2N3)(O)N,222.034881912,11,5,-4.0619,True,False
ON1N2C3(O)NC2(N)N(N(O1)O3)C(=O)O,222.034881912,10,5,-3.3261999999999983,True,False
ON1N(N(O)N)C2(O)OC3(O)OC(N13)=N2,222.034881912,12,5,-3.771299999999999,True,False
O=C1N(N(O)O)C2(O)OC3(N)NN(N13)O2,222.034881912,10,5,-3.4099999999999993,True,False
NN(O)N1C2(O)OC3(O)N=C(NN1O3)O2,222.034881912,12,5,-3.9412999999999982,True,False
ON1OC2(N)OC3(N)NC(=O)N2N(O1)O3,222.034881912,10,4,-3.1865999999999985,True,False
ON1NC2(N)OC3(N)OC(=O)N2N(O1)O3,222.034881912,11,4,-3.1865999999999994,True,False
ON1OC2(N)OC3(O)N=C(O)N2N(O1)N3,222.034881912,11,5,-3.375599999999999,True,False
NN1OC2(O)OC3(O)NC(=O)N2N(O1)N3,222.034881912,10,5,-4.0619,True,False
O=C1OC2(O)NC3(O)NN(O)N2N(N1)O3,222.034881912,11,6,-3.973399999999999,False,False
ON1OC2(O)NC3(O)ON(N)N2C(O1)=N3,222.034881912,12,5,-3.9412999999999982,True,False
O=C1N2C3(N)OC(N3N(O)O1)(N)ON2O,222.034881912,11,4,-3.0166000000000004,True,False
ON1N2C3(N)OC(ON(N1)O3)(N)OC2=O,222.034881912,11,4,-3.1865999999999994,True,False
ON1N2C3(O)OC(ON(O1)N3)(N)OC2=N,222.034881912,11,5,-3.3382300000000003,True,False
ON1N2C3(O)NC(ON(N1)O3)(O)OC2=N,222.034881912,11,6,-3.7316299999999996,False,False
OC=1N2C3(O)OC(NN(N1)O3)(O)ON2N,222.034881912,11,5,-3.857499999999999,True,False
ON1N2C(NC(=O)O1)(N)OC3(N)ON2O3,222.034881912,11,4,-3.1865999999999985,True,False
ON1N2C3(O)N(C(=N1)N3N(O)O)C2(O)O,222.034881912,12,6,-3.9946999999999995,False,False
OC(=O)N1C2(O)NN3N2C(ON1O3)(O)N,222.034881912,10,5,-3.8080999999999987,True,False
NC1=NC(N2C3(O)ON(O)N3N2O1)(O)O,222.034881912,12,5,-4.2532,True,False
OC1=NC2(O)ON3NC(NN(N23)O1)(O)O,222.034881912,11,6,-4.2509,False,False
O=C1OC2(N)ON3NC(N2N(N3)O1)(O)O,222.034881912,12,5,-4.0619,True,False
OC=1OC2(O)NN3OC(N2N(O3)N1)(O)N,222.034881912,11,5,-3.857499999999998,True,False
O=C1OC2(N)NN3N2C(ON(O3)N1)(O)O,222.034881912,11,5,-4.0619000000000005,True,False
NC1=NC(NN(O1)N2C3(O)ON2O3)(O)O,222.034881912,12,5,-4.4232000000000005,True,False
ON1OC(N2C3(N)OC(=NN2O1)O3)(O)N,222.034881912,12,4,-3.5479,True,False
NN1OC(N2C3(O)OC(ON2N1)=N3)(O)O,222.034881912,12,5,-4.423199999999999,True,False
ON1OC(N2C3(O)NN(OC2=N1)N3)(O)O,222.034881912,12,6,-4.334699999999999,False,False
O=C1N2C3(O)ON(ON(N1)OC2(O)N)N3,222.034881912,10,5,-4.061899999999999,True,False
NN1N2C3(O)ON(NC(=N1)OC2(O)O)O3,222.034881912,12,5,-4.423199999999998,True,False
NC1(N)ON2OC3(N)OC(=NN(O2)O1)O3,222.034881912,12,3,-3.3244999999999987,True,False
NC1(O)ON2OC3(O)OC(=NN(N2)O1)N3,222.034881912,12,5,-4.111299999999998,True,False
OC1(O)ON2OC3(N)NN(OC(O2)=N1)N3,222.034881912,12,5,-4.1113,True,False
NC1(O)NN2OC3(O)ON(OC(N2)=N1)O3,222.034881912,12,5,-4.111299999999998,True,False
OC(O)=NN1N2C3(O)OC2(N)NN(O1)O3,222.034881912,10,5,-3.291799999999999,True,False
NN(O)NC1=NC2(O)OC3(O)ON(O1)N23,222.034881912,12,5,-3.941299999999999,True,False
OC1=NC2(O)OC3(O)NN(N)ON(O1)N23,222.034881912,11,5,-3.8575,True,False
N=C1OC2(O)OC3(O)NN(O)ON(N1)N23,222.034881912,11,6,-3.731629999999999,False,False
ON1N2C3(N)NC2(O)NN(O1)OC(=O)O3,222.034881912,12,5,-3.579999999999998,True,False
OC1=NC2(N)OC3(N)NN(ON(O1)O3)O2,222.034881912,11,4,-3.152199999999999,True,False
O=C1OC2(N)OC3(N)ON(NN(O1)O3)N2,222.034881912,12,4,-3.3566000000000003,True,False
OC1=NC2(O)NC3(N)ON(ON(O1)N3)O2,222.034881912,11,5,-3.5455999999999994,True,False
NC1=NC2(O)NC3(O)ON(ON(O1)O3)N2,222.034881912,12,5,-4.111299999999999,True,False
OC1=NC2(O)OC3(O)NN(ON(N1)N3)O2,222.034881912,11,6,-3.938999999999999,False,False
NN1NC2(O)OC3(O)N=C(ON(O1)N3)O2,222.034881912,12,5,-4.111299999999999,True,False
NN1OC2(O)OC3(O)OC(=NN(N1)O3)N2,222.034881912,12,5,-4.111299999999998,True,False
ON1NC2(O)OC3(O)NC(=NN(N1)O3)O2,222.034881912,12,6,-4.022799999999998,False,False
ON1NC2(N)OC3(O)ON(OC(N1)=N3)O2,222.034881912,12,5,-3.6294,True,False
ON1OC2(N)OC3(O)ON(OC(N1)=N3)N2,222.034881912,12,5,-3.6293999999999995,True,False
ON1NC2(O)OC3(N)ON(NC(=N1)O3)O2,222.034881912,12,5,-3.6293999999999986,True,False
OC1=NC2(N)NC3(O)ON(ON(N1)O2)O3,222.034881912,11,5,-3.545599999999999,True,False
OC=1NC2(O)NC3(O)ON(ON(N1)N2)O3,222.034881912,11,6,-3.938999999999999,False,False
OC(=O)NN1NC2(O)N3C(ON3N12)(O)O,222.034881912,10,6,-4.201499999999999,True,False
ON(O)N1C2(O)N3C(NN3N=C1O2)(O)O,222.034881912,12,6,-4.164699999999999,False,False
N=C1OC2(N)NN(N2N3OC(O3)(O)O)O1,222.034881912,12,5,-3.820129999999999,True,False
OC=1NC2(N)ON(N2N3OC(O3)(O)O)N1,222.034881912,11,5,-3.857499999999999,True,False
OC=1OC2(O)ON(N2N3OC(O3)(N)N)N1,222.034881912,11,4,-3.4640999999999993,True,False
N=C1NC2(O)NN(N2N3OC(O3)(O)O)O1,222.034881912,11,6,-4.213529999999999,False,False
O=C1OC2(N)NN(ON3OC(O3)(O)N)N12,222.034881912,11,4,-3.6685,True,False
N=C1OC2(O)ON(ON3OC(N3)(O)N)N12,222.034881912,11,5,-3.820129999999999,True,False
OC1=NC2(O)NN(ON3OC(N3)(O)O)N12,222.034881912,11,6,-4.2509,False,False
O=C1NN(O)OC2(O)N3C(NN3N12)(O)O,222.034881912,10,6,-4.285299999999999,True,False
NC1=NC2(O)N3C(ON3ON(N1)O2)(O)O,222.034881912,12,5,-4.4232,True,False
ON1N=C2OC(N1N3OC(O3)(O)N)(O)N2,222.034881912,12,5,-3.941299999999999,True,False
ON1NN2OC(N1C3=NC(N3)(O)O)(O)O2,222.034881912,12,6,-4.334699999999999,False,False
ON(NN1OC(O1)(O)N)N2C3(O)OC2=N3,222.034881912,12,5,-3.9412999999999987,True,False
ON1N=C2OC(N3C(ON3O1)(N)N)(O)O2,222.034881912,12,4,-3.5479,True,False
ON1ON2NC(N3C(OC3=N1)(O)O)(O)N2,222.034881912,12,6,-4.334699999999998,False,False
O=C1ON2OC(N3C(ON3N1)(O)O)(N)N2,222.034881912,11,5,-4.0619,True,False
OC=1NN2OC(N3C(ON3N1)(O)N)(O)O2,222.034881912,11,5,-3.8574999999999995,True,False
N=C(ON1N2C3(O)OC2(N)N13)ON(O)O,222.034881912,12,5,-3.1682299999999994,True,False
NN1OC(=O)OC2(N)OC3(O)NN(O1)N23,222.034881912,12,4,-3.6684999999999994,True,False
NN1OC(=O)OC2(N)OC3(O)ON(N1)N23,222.034881912,12,4,-3.6684999999999994,True,False
N=C1NN(O)OC2(O)NC3(O)ON(O1)N23,222.034881912,11,6,-3.73163,False,False
N=C1ON(O)NC2(O)OC3(O)NN(O1)N23,222.034881912,12,6,-3.73163,False,False
ON1NN2OC(O2)(O)NC3(N)OC(=N1)O3,222.034881912,12,5,-3.6293999999999986,True,False
NN1ON2OC(N2)(O)OC3(O)OC(N1)=N3,222.034881912,12,5,-4.111299999999999,True,False
O=C1NN2NC(N2)(O)OC3(N)ON(O1)O3,222.034881912,11,5,-3.7499999999999982,True,False
O=C1N2C3(O)ON(O1)N3N(O)NC2(O)N,222.034881912,11,5,-3.891899999999999,True,False
O=C1OC(NN2OC3(N)ON(N23)N1)(O)O,222.034881912,11,5,-4.0619,True,False
OC=1NC(NN2OC3(O)ON(N23)N1)(O)O,222.034881912,11,6,-4.250899999999999,False,False
ON1NC(N=C2NC3(O)ON(N23)O1)(O)O,222.034881912,12,6,-4.3347,False,False
